reference	verse	book
Genesis 46:10	Simeon had sons named Jemuel, named Jamin, named Ohad, named Jakin, named Zohar, and named Shaul.  Shaul's mother was a canaanite woman.	Genesis
Genesis 1:6	Then God said, ["Let there be a place [that will separate the water in the sky from the water on the earth]."]	Genesis
1 Samuel 18:10	The next day an evil spirit [that came from God] entered Saul. Then Saul started thinking [like a crazy man thinks] in Saul's house. At that time David was playing a harp. And Saul was holding a spear.	1_Samuel
Genesis 28:10	–Title Jacob dreams at Bethel. -beginepisode  Jacob left Beersheba. and Jacob started traveling to Haran.	Genesis
Genesis 25:16	Those men were Ishmael's sons.  Those 12 sons became the leaders of 12 tribes.	Genesis
2 Samuel 18:2	Then David sent those men[in order to fight Absalom’s soldiers]. Joab led one group of soldiers. Joab’s brother named Abishai led another group of soldiers. Abishai was the son of Zeruiah. And Ittai led the last group of soldiers. Ittai was a Gittite.  King David said to all of those soldiers, ["I(David) will certainly go/march with you(soldiers)]."	2_Samuel
Joshua 9:21	We(Israelites) will let [the Gibeonites live]. But we(Israelites) will force [the Gibeonites to cut wood for us(Israelites)]. And we(Israelites) will force [the Gibeonites to carry water for us(Israelites)]." So the leaders of the Israelites kept the promise [that the leaders made to the Gibeonites].	Joshua
Esther 5:10	[Although Haman was angry with Mordecai] Haman did not punish Mordecai. Haman went to Haman's house. And Haman called Haman's friends and Haman's wife named Zeresh.	Esther
2 Samuel 2:7	Now you(men) (imp) be brave. Saul [who was your(men’s) master] is dead. And the people [who are living in Judah]chose/anointed David[in order to become the king of Judah]."	2_Samuel
1 Samuel 4:6	The Philistines heard [the Israelites shouting]. Then the Philistines asked each other, ["Why are the Israelites shouting]?" Then the Philistines found out [that the Israelites brought the Ark-of-the-Covenant to the place [where the Israelites were camping]].	1_Samuel
Daniel 6:9	So king Darius wrote the law. Then king Darius wrote Darius' name on the law.	Daniel
Matthew 20:4	That man said to those people, ["You(people) (imp) go into my(man's) vineyard [just-like the other people went into my(man's) vineyard _implicit]]. (implicit-situational) And you(people) (imp) work there . And I(man) will pay you(people) the right-A amount of money _implicit."	Matthew
Mark 7:23	All of these evil actions come from the inside of a person _implicit. And these actions cause [that person to become religiously _implicit dirty/unclean]."	Mark
Joshua 15:29	And the tribe named Judah owned the towns named Baalah, Iim, and Ezem.	Joshua
Joshua 24:33	Eleazar [who was the son of Aaron] also died. Then the Israelites buried Eleazar's body at Gibeah. Gibeah was in the mountains [that the tribe named Ephraim owned]. Previously Yahweh gave Gibeah to Eleazar's son named Phinehas.	Joshua
Nehemiah 8:10	Nehemiah said, ["You(people) (imp) go]. And you(people) (imp) enjoy [eating special food] [and drinking sweet drinks]. And you(people) (imp) send some of that food and some of those drinks to other people [who did not prepare food or drinks]. This day is special/holy for our(Nehemiah's) Lord. You(people) (imp) do not be sad. Yahweh will cause [you(people) to become very happy]. (complex) Yahweh's joy will cause [you(people) to become strong]."	Nehemiah
1 Samuel 31:11	The people [who were living in Jabesh-Gilead] heard about the things [that the Philistines did to Saul's body].	1_Samuel
1 Samuel 28:6	So Saul prayed to Yahweh.  But Yahweh did not speak to Saul.  Yahweh did not show a vision to Saul.  And Yahweh did not speak to Saul through the priests or through the prophets.	1_Samuel
Matthew 12:34	(norhetorical) You(Pharisees), children of snakes/vipers, are you(Pharisees) [who _descriptive are evil] able [to say a good thing]? (statement) You(Pharisees), children of vipers, you(Pharisees) [ _descriptive who are evil] are not able [to say a good thing]. (literal) For the mouth says the things [that the heart-A is full of]. (dynamic) For people _implicitNecessary say the things [that are in people's _implicitNecessary hearts].	Matthew
Mark 4:36	So Jesus and Jesus's disciples left the crowd. Those disciples take-away Jesus in the boat [that Jesus was already _implicit in] from the land/shore _implicit. Some other boats also went with Jesus and Jesus's disciples.	Mark
Matthew 23:37	_paragraph Jerusalem, Jerusalem, you(Jerusalem) kill the people/prophets [who are sent by God _implicitActiveAgent to you(Jerusalem)]. And you(Jerusalem) throw stones at those people/prophets [in order to kill those people/prophets]. I(Jesus) often wanted [to gather your(Jerusalem's) children] [just-like a chicken gathers a chicken's babies under a chicken's wings]. But you(Jerusalem) did not want [me(Jesus) to gather your(Jerusalem's) children].	Matthew
Mark 6:44	The number of men [who ate the bread and fish _implicit] was 5000. (implicit-situational) The crowd also included women and children.	Mark
Genesis 32:21	So Jacob sent all these gifts to Esau. But Jacob stayed in the camp that night.	Genesis
Genesis 11:32	Terah lived for 205 years. then Terah died in Haran.	Genesis
Matthew 18:34	The king was very angry. So the king commanded [the officers of the prison to take the first servant] [and the officers of the prison to beat/torture that servant [until that servant pays all the money [that that servant owed to the king _implicit]]].	Matthew
Nehemiah 10:13	Hodiah, Bani, and Beninu.	Nehemiah
Joshua 4:11	[After the people finished going across the river] the priests carried the ark-of-the-covenant across the river. All of the people watched [the priests carrying the ark-of-the-covenant].	Joshua
Genesis 46:9	Reuben had sons named Hanoch, named Pallu, named Hezron, and named Carmi.	Genesis
Matthew 1:7	Solomon became the father of Rehoboam. Rehoboam became the father of Abijah. And Abijah became the father of Asa.	Matthew
Daniel 5:10	The queen heard [the king talking to the guests]. So the queen came into the room. The queen said to the king, ["I(queen) hope [that you(king) live forever]]. You(king) (imp) do not be afraid. You(king) (imp) do not worry.	Daniel
1 Samuel 16:2	But Samuel said, ["[If Saul hears [that I(Samuel) am going to Bethlehem]] Saul will kill me(Samuel)]." But Yahweh said, ["You(Samuel) (imp) take a young calf with you(Samuel)].  And you(Samuel) (imp) say to the people, ["I(Samuel) came [in-order-to give/sacrifice this calf to Yahweh]]."	1_Samuel
Genesis 19:36	Thus the 2 daughters of Lot became pregnant through the father of the 2 daughters.	Genesis
2 Samuel 12:8	I(Yahweh) gave Saul's kingdom to you(David). And I(Yahweh) gave Saul's wives to you(David). And I(Yahweh) caused [you(David) to become the king of Israel and the king of Judah]. [If you(David) had  wanted more  things] I(Yahweh) would  have given many more things to you(David).	2_Samuel
Matthew 26:5	Those chief _adj priests and those leaders/elders said, ["But we(priests) do not _suggestiveLets take-away/arrest Jesus during the holiday/feast [because people might become violent against us(priests) _implicitNecessary]"].	Matthew
2 Samuel 13:25	King David said to Absalom, ["My(David's) son, no].  All of us(David) should not go to your(Absalom’s) feast. We(David) would cause [you(Absalom) to have much trouble].” Absalom begged/urged[David to go]. But David refused [to go]. Then David blessed Absalom.	2_Samuel
Genesis 15:4	Then Yahweh said to Abram, ["That slave will not inherit all your(Abram's)things]. You(Abram) will have a son.  Your(Abram's) son will inherit all your(Abram's) things".	Genesis
Nehemiah 12:16	Zechariah was the leader of the family of Iddo. Meshullam was the leader of the family of Ginnethon.	Nehemiah
1 Samuel 24:22	So David promised Saul [that David will not kill Saul's descendants]. And David promised Saul [that David will not take-away/erase Saul's name from the books]. Then Saul returned to Saul's house.  But David and the men [who were with David] returned to a cave.	1_Samuel
Daniel 7:26	Then the people [who are in the court] will decide [to take away the power from the fourth king]. And those people will destroy the fourth king.	Daniel
Esther 6:14	[While these friends were speaking to Haman] the king's servants came to Haman's house. Then the servants quickly took Haman to the feast [that Esther had prepared].	Esther
Titus 2:10	Slaves should not steal things. But slaves should show the masters of those slaves [that those slaves are faithful]. Then people will want [to know the things [that we(Paul) teach to people]]. We(Paul) teach people about God [who saves us(Paul) from bad things and death].	Titus
Matthew 18:21	(title) Jesus tells a story/parable [that is about a servant-B [who is not kind/merciful]]. _paragraph Then Peter came to Jesus. And Peter asked Jesus _implicit, ["Lord-B, how-much-many times should I(Peter) forgive my(Peter's) friend/brother-D or sister-D _implicit [who sins against me(Peter)]?] Should I(Peter) forgive that friend/brother-D or sister-D _implicit 7 times?"	Matthew
Genesis 31:14	Then Rachel and Leah said to Jacob, ["Our(Rachel's) father will not give any thing to us(Rachel) [when our(Rachel's) father dies]].	Genesis
2 Samuel 22:30	I(David) am able [to defeat an army][when you(Yahweh) help me(David)].    I(David) am able [to climb walls][because you(Yahweh) help me(David)].	2_Samuel
Daniel 2:4	Then the astrologers spoke to the king with the Aramaic language. The astrologers said to the king, ["We(astrologers) hope [that you(king) will live forever]]. [If you(king) will tell us(astrologers) about the dream] then we(astrologers) will tell you(king) about the meaning of the dream."	Daniel
Mark 1:19	(paragraph) Then Jesus continued walking. And soon Jesus saw James and James's brother-B named John. James and John were the sons of Zebedee named a man _implicit. James and John were in a boat. And James and John were repairing the nets of James and John.	Mark
Genesis 40:6	[When Joseph saw these 2 officers in the morning] Joseph saw [that these 2 officers were upset].	Genesis
Genesis 11:7	We(Yahweh) should go to the earth.  And We(Yahweh) should cause [these people to speak many languages]. Then these people will not be able [to understand each-other(people)]."	Genesis
Nehemiah 8:5	Ezra opened the book. All of the people were able [to see Ezra] [because Ezra was standing on a high structure [that was in front of those people]]. [When Ezra opened the book] all of the people stand-up. Those people (implicit-info) stand-up [in order to show other people [that those people respected the words of God]].	Nehemiah
Genesis 5:18	Jared had a son [when Jared was 162 years old].  Jared named this son Enoch.	Genesis
2 Samuel 23:25	Shammah was from Harod. And Elika also was from Harod.	2_Samuel
Genesis 30:35	But on that day Laban tried [to cheat Jacob].  Laban take-away all the goats [that had black marks] and all the black sheep. Laban told Laban's sons [to care for those animals].	Genesis
Genesis 35:1	-Title Jacob moves to Bethel.  One day God said to Jacob, ["You(Jacob) (imp) go to the city named Bethel]. and you(Jacob) (imp) live in Bethel. You(Jacob) (imp) make an altar for me(God) at Bethel [because I(God) appeared to you(Jacob) at Bethel [while you(Jacob) were running from your(Jacob's) brother named Esau]]."	Genesis
2 Samuel 5:14	In Jerusalem David had sons named Shammua, Shobab, Nathan, and Solomon.	2_Samuel
Jonah 4:10	Yahweh said, ["You(Jonah) feel pity for the plant]. But you(Jonah) did not take care of the plant. You(Jonah) did not make [the plant grow]. In one night the plant grew. And the next night the plant died.	Jonah
Joshua 24:17	We(people) know [that our(Israelites’) God named Yahweh brought us(Israelites) and our(Israelites’) fathers from Egypt]. We(Israelites) were slaves [while we(Israelites) were living in Egypt]. But Yahweh did great things/miracles for us(Israelites). Yahweh protected us(Israelites) [while we(Israelites) were traveling through other countries].	Joshua
Nahum 1:13	The people [who live in Nineveh] put a yoke on your(people's) neck.  But I(Yahweh) will take-away that yoke now. And I(Yahweh) will break the ropes [that people tied you(people) with]."	Nahum
Nehemiah 9:27	So you(Yahweh) allowed [the enemies of those people to capture those people]. Then those people’s enemies treated those people badly. But [while those people were suffering] those people/ancestors cry-out to you(Yahweh). And You(Yahweh) [who are in heaven] heard those people. And [because you(Yahweh) are very kind/merciful] you(Yahweh) sent people [who saved/rescued those people from those people’s enemies].	Nehemiah
2 Samuel 4:4	Jonathan was Saul's son. [Before Jonathan (implicit-info) died] Jonathan had a son named Mephibosheth.  Mephibosheth was  not able [to walk] [because Mephibosheth's two  feet were hurt/injured].  [When Mephibosheth was five years old] Saul and Jonathan were killed by Philistine soldiers. So Mephibosheth's nurse picked up Mephibosheth. Then that nurse started run-away. But [while that nurse was running] that nurse dropped Mephibosheth. After that time Mephibosheth was not able [to walk] [because Mephibosheth's feet were hurt/injured].)	2_Samuel
Matthew 13:48	[After that net became full,] the men [who catch fish] pull-out that net from the water _implicit. And those men/fisherment put that net on the shore. Then those men/fishermen sit-down [in order to collect the good fish]. And those men/fishermen put those good fish into baskets. But those men/fishermen throw-away the bad fish _plural.	Matthew
1 Samuel 15:7	Then Saul attacked the Amalekites. Saul chased the Amalekites to Havilah and Shur.  Shur was near the eastern border of Egypt.	1_Samuel
Matthew 10:20	For you(disciples) will not speak. Instead, the Holy-Spirit _emphasized of your(disciples’) Father will speak through-B you(disciples).	Matthew
Genesis 4:7	[If you(Cain) obey me(God)] I(God) will be pleased with you(Cain).  But [if you(Cain) do not obey me(God)] sin is like a wild animal [that will attack you(Cain)].  Sin wants [to destroy you(Cain)]. But you(Cain) must fight sin."	Genesis
Genesis 1:13	God did these things on the third day.	Genesis
Matthew 25:2	5 of those young women were stupid/foolish. And 5 of those young women were wise.	Matthew
Acts 17:4	Paul persuaded some of the Jews to believe in Jesus. And those people agreed with Paul and Silas. Many Greeks [who obeyed God's law] and many important women also agreed with Paul and Silas.	Acts
Daniel 4:7	[When the magicians and astrologers came to the palace] I(Nebuchadnezzar) told the magicians and astrologers about my(Nebuchadnezzar's) dream. But the magicians and astrologers were not able [to tell me(Nebuchadnezzar) about the meaning of the dream].	Daniel
Daniel 4:37	I(Nebuchadnezzar), Nebuchadnezzar, now honor the king of heaven. And I(Nebuchadnezzar) thank God. God always does good things. God is always just. God is able [to make [proud people become humble people]].	Daniel
Genesis 7:5	And Noah obeyed God.	Genesis
1 Samuel 30:18	Then David took all of the valuable things [that the Amalekites took]. And David saved/rescued David's two wives.	1_Samuel
Genesis 43:20	The brothers said, ["Master, [when we(brothers) came  to Egypt the first time] we(brothers) bought food].	Genesis
Genesis 23:12	Then Abraham bowed to the Hittites again.	Genesis
Matthew 10:16	_paragraph You(disciples) (imp) listen/behold. I(Jesus) am sending you(disciples) [just-like sheep are sent by a person _implicitActiveAgent to wild dogs]. Therefore, you(disciples) (imp) be wise [just-like snakes are wise]. And you(disciples) (imp) be innocent [just-like birds/doves are innocent].	Matthew
Daniel 3:1	One day King Nebuchadnezzar made a gold statue. The statue was 30 meters tall. And the statue was 3 meters wide. Nebuchadnezzar put this statue in a field named Dura. Dura was near Babylon.	Daniel
Mark 5:43	But Jesus much warned the girl's parents [the girl's parents not to tell other _implicit people about this event] . And Jesus told those parents [to give food to the girl ].	Mark
1 Samuel 14:19	[While Saul was talking to the priest,] the Philistines became more confused and more afraid. So Saul said to the priest, ["You(priest) (imp) stop praying to Yahweh.]  We(Israelites) (implicit-info) must quickly start fighting these Philistines!"	1_Samuel
Joshua 9:17	So the Israelites started walking to the place [where the Gibeonites were living].  After 3 days the Israelites came to the Gibeonite's cities named Gibeon, Kephirah, Beeroth, and Kiriath-Jearim.	Joshua
Daniel 7:1	[After Belshazzar became the king of Babylon] God showed a vision to Daniel. [While Daniel was lying on Daniel's bed] God showed this vision to Daniel. [After Daniel woke up] Daniel wrote about the things [that Daniel had seen in the vision].	Daniel
Matthew 26:74	_paragraph Then Peter said [God will punish Peter [if Peter is not telling the truth]]. And Peter said/swear, ["I(Peter) do not know the man _frameInferable!"] _paragraph Immediately a male chicken shouted.	Matthew
Nehemiah 12:17	Zikri was the leader of the family of Abijah. Piltai was the leader of the family of Miniamin and the leader of the family of Moadiah.	Nehemiah
1 Samuel 18:16	But all of the people [who were living in Israel and in Judah] loved David [because David led the soldiers [to fight the Philistines]].	1_Samuel
Esther 9:21	Mordecai told [the Jews to celebrate on March 8 and March 9 each year].	Esther
Matthew 15:25	_paragraph That woman came to Jesus _implicit. And that woman knelt in-front-of Jesus. That woman said, ["Lord-B, you(Jesus) (imp) help me(woman)!"]	Matthew
Joshua 7:15	Then you(people) will destroy the man [who took the things from Jericho] with fire. And you(people) will also destroy all of the things [that that man owns]. That man did not obey Yahweh. That man did an evil thing among the people of Israel!"”	Joshua
Daniel 7:3	Then four big animals came from the great sea. Each animal was a different kind of animal.	Daniel
Genesis 41:19	Then I(king) saw [7 other cows coming from the river]. Those cows were thin and ugly. Those cows were uglier than all the cows [that are in Egypt].	Genesis
1 Samuel 21:15	I(Achish) know too many crazy men. I(Achish) (implicit-info) do not want [to talk to another crazy man]! You(servants) (imp) do not bring David into my(Achish's) house!"	1_Samuel
Matthew 15:24	_paragraph Jesus said to those followers/disciples _implicit, ["I(Jesus) was sent by God _implicitActiveAgent to the people _implicitNecessaryptive [who are-U like sheep [who do not have a shepherd]] of Israel"].	Matthew
Genesis 38:14	Then Tamar took off the clothes [that widows wear].  And Tamar covered Tamar's face with a veil [so that people would not recognize Tamar]. Then Tamar sat down by the gate of a city named Enaim.  This gate was near the road [that Judah was walking on [in order to go to Timnah]]. Tamar was angry at Judah [because Judah did not tell [Judah's son named Shelah to marry Tamar]] [even-though Shelah had grown].	Genesis
2 Samuel 7:20	I(David) want [to thank you(Yahweh)][because you(Yahweh) chose me(David)]. Yahweh-Almighty, I(David) am your(Yahweh's) servant.  And you(Yahweh)know me(David).	2_Samuel
Genesis 11:12	[When Arphaxad was 35 years old] Arphaxad had a son named Shelah.	Genesis
1 Samuel 19:16	But [when the men entered David’s house] those men saw [that an idol was on the bed].  And those men saw the goat’s hair [that was on the idol’s head].	1_Samuel
Mark 14:7	For poor people will always be with you(people). And [whenever you(people) want-B [to help those poor people],] you(people) are able [to help those poor people]. But I(Jesus) will not always be with you(people).	Mark
Joshua 6:4	7 priests must carry trumpets [that people made with horns of male sheep]. (imp) You(Joshua) tell [those 7 priests to walk in-front-of the ark-of-the-covenant]. Those priests must play the trumpets [while you(soldiers) are walking around the city]. On the seventh day you(soldiers) must walk around the city -iteration 7 times. (imp) You(Joshua) tell [the priests to play the trumpets] [while you(Israelites) are walking].	Joshua
Joshua 8:31	Previously Moses commanded [the Israelites to build altars for Yahweh]. Moses served Yahweh.  And Moses described [how to build altars] in Moses' book of the Law. So Joshua built that altar [just-like Moses commanded]. Joshua made that altar with stones [that people did not cut]. People did not use iron tools [in-order-to cut those stones]. The Israelites gave/sacrificed gifts/offerings to Yahweh on that altar. The Israelites burned those gifts on that altar. And the Israelites also gave other gifts/offerings to Yahweh on that altar.	Joshua
Genesis 18:30	Then Abraham said, ["Lord, you(Yahweh) (imp) please do not be angry at me(Abraham).] [If you(Yahweh) find only 30 righteous people [who live in the city]] will you(Yahweh) destroy the city?" Yahweh answered Abraham, ["[If I(Yahweh) find 30 righteous people] I(Yahweh) will not destroy the city."]	Genesis
1 Samuel 17:10	Then Goliath said, ["I(Goliath) am standing in-front-of you(soldiers)]. And I(Goliath) am laughing at you(soldiers). You(Israelites) (imp) choose a man [that will fight me(Goliath)]."	1_Samuel
Matthew 14:3	_paragraph Herod soldiers of _metonymy had take-away John the Baptist. Herod soldiers of _metonymy had tied-A John the Baptist. And Herod soldiers of _metonymy had put John the Baptist in a prison because of Herodias [who (implicit-situational) was Herod's wife]. Before that time _implicit Herodias was the wife of Herod's brother named Philip.	Matthew
Matthew 20:19	And those priests and those people/scribe will give-B the Son-of-man _1stAs3rd to the people [who are not Jews]. Those people/Gentiles will laugh/mock the Son-of-man _1stAs3rd. The Son-of-man _1stAs3rd will be whipped by those people/Gentiles _implicitActiveAgent. And the Son-of-man _1stAs3rd will be crucified by those people/Gentiles _implicitActiveAgent. But _implicit after 3 days the Son-of-man _1stAs3rd will become alive again!"	Matthew
Matthew 12:4	David entered God's house. And David and the men [who were with David] ate the special/holy bread [even-though the religious laws allow [only priests to eat that special/holy bread]].	Matthew
Joshua 9:25	So now we(Gibeonites) will serve you(Israelites).  You(Joshua) (imp) do the things [that you(Joshua) think [are fair]] to us(Gibeonites)."	Joshua
Nehemiah 7:3	I(Nehemiah) said to Hanani and Hananiah, ["You(Hanani) (imp) do not allow [people to open the gates of Jerusalem until the hottest part of the day]].  [When the people [who guard the gates] finish working] those people should close the gates. And those people should lock the gates. You(Hanani) (imp) also choose people [who live in Jerusalem] [in-order-to guard the city]. Some people should guard certain places [that are in the city]. And other people should guard places [that are near the people’s houses].”	Nehemiah
Joshua 6:9	Certain soldiers [that were carrying weapons] walked in-front-of the priests [who were playing the trumpets]. And other soldiers [who were carrying weapons] walked behind the ark-of-the-covenant. And the 7 priests were playing the priests' trumpets.	Joshua
2 Samuel 19:21	But Abishai  [who was Zeruiah's son] said to David, ["Shimei should die]. Shimei cursed you(David). You(David) are the king [that Yahweh chose/anointed]."	2_Samuel
Nehemiah 4:20	So [whenever you(people) hear the trumpet’s  sound] you(people) (imp) come to me(Nehemiah). Our(Nehemiah’s) God of will fight for us(Nehemiah)!”	Nehemiah
Genesis 21:1	-Title Sarah births Isaac. Yahweh kept the promise [that Yahweh made to Sarah].  Yahweh cared for Sarah.	Genesis
2 Samuel 10:13	Then Joab and the soldiers [that were with Joab] attacked the Aramean soldiers. Those Aramean soldiers run-away from Joab.	2_Samuel
Mark 6:21	(paragraph) One day Herodias had a plan [(implicit-situational) so that Herodias could cause [John to die]]. Herod invited [Herod's chief officials, Herod's _implicit officers, and the most important men [who were in Galilee] to celebrate-B the day [that Herod was born on] with a big meal at Herod's palace _implicit].	Mark
Daniel 5:17	Then Daniel said to the king, ["You(king) may keep those gifts]. You(king) may give those rewards to another person. But I(Daniel) will read this message for you(king). And I(Daniel) will tell you(king) about the meaning of this message.	Daniel
Matthew 10:25	It is _be-V good-A [a student becomes like that student's teacher]. And it is good-A [a servant-B becomes like that servant's master-A ]. [If the leader of the house was called Beelzebul by people _implicitActiveAgent,] the people [who live in the house of that leader] will certainly also be called Beelzebul by people _implicitActiveAgent! (footnote) Beelzebul is one of Satan's other names.	Matthew
1 Samuel 6:4	The Philistines asked, ["Which gift/offering should we(Philistines) send to the Israelites' god?"] The priests and the magicians answered, ["We(Philistines) have 5 rulers]. So you(Philistines) must make 5 gold sores/tumors and five gold rats.  The Israelites' god is punishing you(Philistines) and your(Philistines') rulers.	1_Samuel
Matthew 18:26	_paragraph Then-C the servant-B knelt in-front-of the king. And that servant-B said/beg, ["Please _implicit , you(king) (imp) be patient-B with me(servant)]. I(servant) will pay all the money."	Matthew
2 Samuel 21:2	So King David called the people [who were living in Gibeon]. And David talked to those people. (The people [who lived in Gibeon] were not Israelites. Those people were descendants of the Amorites. Previously the Israelites promised [that the Israelites would not hurt those people]. But Saul wanted [to help the people [who were living in Israel and in Judah]]. So Saul tried [to kill all of the people [who lived in Gibeon]].)	2_Samuel
Genesis 3:11	God said to the man, ["Who told you(Adam) [that you(Adam) are naked]?]  Did you(Adam) eat the fruit [that I(God) forbid [you(Adam) to eat]]?"	Genesis
Nehemiah 7:35	320 men [that were from Harim] returned.	Nehemiah
Esther 3:13	The messengers carried these letters to all the rulers and to all the important people. The letters commanded [people to kill all the Jews]. Haman wanted [people to kill all the old Jews and all the young Jews]. Haman also wanted [people to kill all the Jewish women and all the Jewish children]. The letters also said [that people may take all of the things [that the Jews owned]]. The people must kill all the Jews on March seven.	Esther
2 John 1:9	I(John) tell you(people) [that [if a person adds that person's ideas to the things [that Christ taught]] [and if that person does not continue believing in the things [that Christ taught]], that person is not united with God]. But [if a person continues believing the things [that Christ taught]], that person is united with God [who is our(John's) Father] and with Jesus Christ [who is God's Son].	2_John
Acts 15:13	Then Paul and Barnabas finished talking. And James said, ["My(James) brothers, listen (imp) to me(James).	Acts
Genesis 25:17	Ishmael was 137 years old [when Ishmael died].	Genesis
1 Samuel 15:16	Samuel said to Saul, ["You(Saul) (imp) stop talking]!  You(Saul) (imp) let [me(Samuel) tell you(Saul) about the things [that Yahweh said to me(Samuel) last night]]." Saul said, ["You(Samuel) (imp) tell me(Saul) about the things [that Yahweh said]]."	1_Samuel
Titus 1:16	Those people say [that those people know God]. But the things [that those people do] prove [that those people do not know God]. Those people are extremely bad. Those people do not obey  God. Those people are not able [to do one good thing].	Titus
Joshua 15:35	And the tribe named Judah owned the towns named Jarmuth, Adullam, Socoh, and Azekah.	Joshua
Acts 1:2	Jesus did all these things from the time [that John baptized Jesus at] until the time [that Jesus was carried into heaven by God at].  [Before Jesus went to heaven] Jesus talked to the apostles [that Jesus chose].  The Holy Spirit helped [Jesus tell the apostles about the things [that the apostles should do]].	Acts
Acts 18:10	I(Jesus) am with you(Paul.) And no person will attack you(Paul). And no person will harm you(Paul), [because many people [who are in this city] are my(Jesus) disciples".]	Acts
Genesis 48:21	Then Jacob said to Joseph, ["I(Jacob) will die soon]. But God will be with you(Joseph). God will take you(Joseph) to the land [where your(Joseph's) ancestors lived].	Genesis
Mark 14:12	(title) Jesus eats Jesus's last meal with Jesus's 12 disciples. (paragraph) On the first day of the Feast-of-Unleavened-Bread, the young sheep [that are eaten by people _implicitActiveAgent during the meal of Passover] are killed/sacrificed by each Jewish family _implicitActiveAgent. Jesus's disciples asked Jesus, ["Where do you(Jesus) want [us(followers) _excl to go [in-order-to prepare-B the meal of Passover for you(Jesus)]]?"]	Mark
Genesis 37:5	On one night [while Joseph was sleeping] Joseph dreamed.   [After Joseph woke up] Joseph told Joseph's brothers about the dream.	Genesis
Genesis 32:30	So Jacob named that place Peniel. -Footnote Peniel means the face of God.  And Jacob said to Jacob, ["I(Jacob) saw the face of God]. but I(Jacob) did not die"].	Genesis
Genesis 36:29	The leaders of the Horites were men named Lotan, named Shobal, named Zibeon, and named Anah.	Genesis
Genesis 25:22	[While Rebekah was pregnant] there were 2 babies in the womb of Rebekah.  [Before Rebekah birthed those 2 babies] those 2 babies fought each-other(babies). Rebekah asked Yahweh, ["Why are the babies [that are in my(Rebekah’s) womb] fighting each-other(babies)?"]	Genesis
Titus 2:14	Jesus Christ chose us(Paul) [to be God's special people]. Jesus Christ wants [us(Paul) to be completely good]. And Jesus Christ wants us(Paul) [to greatly want [to do good things]]. So Jesus Christ  allowed [people to kill Jesus] for us(Paul) [in order to free us(Paul) from bad things]. Jesus Christ gave Jesus Christ's body to God for us(Paul) [just like a person pays money to another  person [in order to free a slave from that person]].	Titus
2 Samuel 4:3	The people [who previously lived in Beeroth] run-away to Gittaim. And those people still live in Gittaim today.	2_Samuel
Matthew 11:1	(title) Jesus talks about John the Baptist. _paragraph (complex) [After Jesus finished teaching Jesus's 12 followers/disciples about the kingdom-B of God _implicit,] Jesus left that place with Jesus's followers/disciples _implicit. (simple) [After Jesus finished teaching Jesus's 12 followers/disciples about God _implicit,] Jesus left that place with Jesus's followers/disciples _implicit. (complex) Then Jesus went to the Jewish towns [that (implicit-situational) were in Galilee] [in order to teach/preach-B people about the kingdom-B of God _implicit]. (simple) Then Jesus went to the Jewish towns [that (implicit-situational) were in Galilee] [in order to teach/preach-B people about God _implicit].	Matthew
Genesis 41:8	In the morning the king worried about these dreams. so the king called all the magicians [that lived in Egypt] and all the wise men [that lived in Egypt]. The king told these people about the 2 dreams. but these people were not able [to explain the dreams to the king].	Genesis
Genesis 10:14	Mizraim was also the father of Pathrusim, Casluhim, and Caphtorim. The people from Philistia were descendants of Casluhim.	Genesis
Genesis 44:31	Your(Joseph's) servants will cause [our(Judah's) father to die] [because our(Judah's) father will be extremely sad].	Genesis
2 Samuel 17:12	Then we(Hushai) will attack David at the place [that David is hiding at]. And we(Hushai) will completely surround David.  Then we(Hushai) will kill David and all of David's soldiers.	2_Samuel
1 Samuel 9:27	Then Samuel, Saul, and Saul’s servant began walking to the town gate. Then Samuel said to Saul, ["You(Saul) (imp) tell your(Saul's) servant [to continue walking]]. But you(Saul) stay with me(Samuel). I(Samuel) must give a message [that God told to me(Samuel)] to you(Saul)." So Saul’s servant continued walking.	1_Samuel
Daniel 9:15	Lord, [when you(Lord) brought your(Lord's) people from Egypt] you(Lord) showed your(Lord's) great power to all people. You(Lord) caused [many people to know your(Lord's) name]. But we(people) still do things [that you(Lord) hate]. And we(people) have done evil things.	Daniel
Joshua 21:44	And Yahweh allowed [the Israelites to rest]. Previously Yahweh promised the people's ancestors [that the people would rest in that land]. The Israelites' enemies were not able [to defeat the Israelites]. Yahweh caused [the Israelites to defeat all of the Israelites' enemies].	Joshua
Acts 20:29	I(Paul) know [that [when I(Paul) leave], false teachers will join your(Christians) group and harm the people [who believe in Jesus] [like wolves kill many sheep].]	Acts
Genesis 25:14	Ishmael had other sons named Mishma, named Dumah, and named Massa.	Genesis
Genesis 19:21	The angel said to Lot, ["OK]. I(angel) will allow [you(Lot) to go to that town]. I(angel) will not destroy that town.	Genesis
Genesis 25:9	The sons of Abraham named Isaac and named Ishmael buried Abraham in the cave of Machpelah [which was in the field of Ephron [that was east of Mamre]]. Ephron was the son of Zohar [who was a Hittite].	Genesis
