reference	verse	book
1 Samuel 27:11	[Whenever David attacked/raided those people] David did not allow [even one person to live].  David always killed all of the people. David thought, ["[If a person comes to this place], that person might tell Achish about the things [that I(David) did]]."  David continued attacking/raiding those people [while David lived in the Philistines’ land].	1_Samuel
Ruth 4:2	Then Boaz asked [10 old men [that were leaders of that town] to come to that place]. Boaz said to those men, ["You(men) (imp) sit down at this place."] So those ten old men sat down.	Ruth
Matthew 7:9	(paragraph) (rhetorical) Which person [who is among you(people)] will give a stone to that person’s son [if that son asks that person for bread]? (statement) No person [who is among you(people)] will give a stone to that person’s son [if that son asks that person for bread].	Matthew
2 Samuel 18:26	Then the guard[who was on the roof] saw [another man running toward the city]. That guard said to the people [who were near the gate], ["Another man is running toward the city alone]!"The king said, ["That man will also tell good news to me(David).]"	2_Samuel
Genesis 13:8	So Abram said to Lot, ["I(Abram) do not want [to argue with you (Lot)] [because you(Lot) are my(Abram's) brother]]. And my(Abram's) servants should not argue with your(Lot's) servants.	Genesis
Mark 8:4	(paragraph) (rhetorical) Jesus's followers/disciples asked Jesus, ["Where will a person be able [to find enough _implicit food for these many _implicit people in this desert/wilderness]?"] (statement) Jesus's followers/disciples said to Jesus, ["A person will not be able [to find enough _implicit food for these many _implicit people in this desert/wilderness]"].	Mark
Daniel 6:18	Then the king returned to the palace. The king did not eat any food during the night. The king was very sad. And the king was not able [to sleep].	Daniel
Matthew 23:20	Therefore, a person [who promises/swear to God _implicit [that person will do an action] by the structure/altar _instrument] promises/swear to God _implicit [(implicit) that person will do an action] by the structure/altar _instrument and all the things [that are on that structure/altar].	Matthew
Joshua 19:14	Then the border went to Hannathon and the valley-Iphtah-El.	Joshua
Genesis 48:12	Then Joseph moved Joseph's 2 sons [so-that the 2 sons sat in-front-of Jacob].  Then Joseph bowed to Jacob [in-order-to show respect to Jacob].	Genesis
Matthew 14:19	Then Jesus commanded [the people to sit-down on the grass]. Jesus took the 5 pieces/loaves of bread and the 2 fish. Then Jesus looked toward heaven. And Jesus thanked God _implicitNecessary for the food _implicit. Jesus broke those pieces/loaves of bread into pieces _implicitNecessary. Then Jesus gave those pieces to the followers/disciples. And those followers/disciples gave those pieces to the people.	Matthew
Nehemiah 13:28	A man named Joiada was a son Eliashib [who was the chief priest].  One of Joiada’s sons married a daughter of Sanballat [who was from Horonaim]. I(Nehemiah) made [that son leave me(Nehemiah)].	Nehemiah
Genesis 43:16	[When Joseph saw Benjamin and Joseph's brothers] Joseph said to the chief servant [who worked in Joseph's house], ["You(servant) (imp) take these men to my(Joseph's) house]. Then You(servant) (imp) kill an animal. and you(servant) (imp) prepare a meal. These men will eat with me(Joseph) at my(Joseph's) house today at noon."	Genesis
Joshua 4:19	The people went across the Jordan River on the tenth day of the first month. The people camped at Gilgal [which was on the eastern side of Jericho].	Joshua
Mark 12:25	For [when dead people become alive again,] men _generic will not marry women _implicit. (literal) And women _generic will not be given-B to men by those women's families _implicitActiveAgent [so that those women would marry those men]. (dynamic) And women _generic will not marry men _implicit. Instead, those people will be like angels [who are in heaven] [(implicit-situational) and who do not marry other angels].	Mark
2 Samuel 19:6	You(David) love the people [who hate you(David)]. And you(David) hate the people [who love you(David)]. Today you(David) showed your(David's) officers and your(David's) soldiers [that you(David) do not care about your(David's) officers and your(David's) soldiers].  [If Absalom were alive] [and if all of us(Joab) were dead] then you(David) would be happy.	2_Samuel
Joshua 22:29	We(people) are not sinning/rebelling against Yahweh. We(people) want [to obey Yahweh]. So we(people) will not give sacrifices to Yahweh on this altar. We(people) know that [Yahweh has only one altar].  And that altar is in front of Yahweh's tabernacle."	Joshua
1 Samuel 14:33	Then a person said to Saul, ["You(Saul) (imp) look at those men].  Those men are not obeying Yahweh.  Those men are eating meat [that contains blood]."  Then Saul said to those men, ["You(men) did not obey Yahweh].  So you(men)  (imp) bring a large stone to this place now."	1_Samuel
Joshua 24:13	I(Yahweh) gave fields [that you(Israelites) did not plow] to you(Israelites).  And I(Yahweh) gave cities [that you(Israelites) did not build] to you(Israelites). And now you(Israelites) are living in this country and in these cities.   And you(Israelites) eat the fruit [that grows on the grape vines and on the tree-olive]. But you(Israelites) did not plant the grape vines or the tree-olive.	Joshua
Acts 21:29	The Jews said those things [because those Jews saw [Paul and a man named Trophimus walking in Jerusalem]].  Trophimus was from Ephesus.  And those Jews thought [that Paul had also brought Trophimus inside the temple].	Acts
1 Samuel 28:3	Earlier Samuel died. And all of the Israelites were very sad.  The Israelites buried Samuel in Ramah [where Samuel was born]. At that time Saul forced [all of the people [who talked to spirits] to leave Israel]. Those (implicit-info) people talked to spirits [to tell people about the future].	1_Samuel
Genesis 27:26	Then Isaac said to Jacob, ["son of me(Isaac), you(Esau) (imp) come close to me(Isaac).] And you(Esau) (imp) kiss me(Isaac)."	Genesis
Nehemiah 3:15	A man named Shallun [who was a son of Kol-Hozeh] ruled the region named Mizpah.  Shallun repaired the gate-Fountain. Shallun also made that gate’s roof. And Shallun put doors in that gate. And Shallun put bars on that gate [so that people could lock those doors].  Shallun also repaired the next part of the wall [that was beside the pool-Siloam].  The pool-Siloam was beside the king’s garden. That part of the wall led to the stairs [that came down from the city-David].	Nehemiah
Genesis 3:5	God knows [that the fruit of that tree will cause [you(Eve) to know the things [that are good] and the things [that are evil]]].  [If you(Eve) eat that fruit] you(Eve) will become like God!  But God does not want [you(Eve) to become like God]."	Genesis
1 Samuel 14:12	Then the Philistines [who were in the camp] shouted to Jonathan and the young soldier [that carried Jonathan's shield], ["You(Jonathan) (imp) come up to us(Philistines)].  And we(Philistines) will defeat you(Jonathan)." So Jonathan said to the young soldier [that carried Jonathan's shield], ["You(soldier) (imp) climb up this mountain/cliff behind me(Jonathan)]. Yahweh will help [us(Jonathan) defeat these Philistines]."	1_Samuel
Daniel 4:21	This tree had beautiful leaves. And this tree produced a lot of fruit. All the people [who lived on the earth] were able [to eat the fruit of this tree]. The tree was a shelter for the animals and birds. Birds built the nests of the birds in this tree.	Daniel
Nehemiah 10:22	Pelatiah, Hanan, Anaiah,	Nehemiah
Genesis 42:32	We(brothers) told that official [that we(brothers) are 10 brothers]. We(brothers) said [that one of our(brothers') brothers died].  And we(brothers) told that official [that our(brothers') youngest brother is with our(brothers') father [who is in Canaan]].	Genesis
Mark 14:41	(paragraph) (implicit-subaction) Then Jesus left again [in-order-to pray]. Jesus returned for a third time to those 3 followers/disciples _implicit. (implicit-situational) And those 3 followers/disciples were sleeping again. (rhetorical) Jesus asked those followers/disciples, ["Are you(Peter) _plural still sleeping?] (statement) Jesus said to those followers/disciples, ["I(Jesus) am surprised/amazed [you(Peter) _plural are still sleeping]]. (rhetorical) And are you(Peter) _plural still resting? (statement) And I(Jesus) am surprised/amazed [you(Peter) _plural are still resting]. You(Peter) _plural _implicitNecessary rested _implicitNecessary for enough time. The time [(implicit-situational) that I(Jesus) will start suffering at] is now. You(Peter) _plural (imp) look/behold. The Son-of-man _1stas3rd is being given/betrayed to people [who do bad-B things] by a person _implicitActiveAgent.	Mark
Joshua 15:8	Then the northern border went to the valley-Ben-Hinnom. That valley was near the southern side of the Jebusites' city.  (People called that city Jerusalem.)  Then the border went to the top of the hill [that was on the western side of the valley-Hinnom]. That hill was in the northern region of the valley-Giants.	Joshua
Genesis 27:14	So Jacob brought 2 goats to the mother of Jacob. Then Rebekah cooked those 2 goats [so-that Isaac would like [to eat those 2 goats]].	Genesis
2 Samuel 9:10	You(Ziba), your(Ziba's) sons,  and your(Ziba's) servants will grow crops on that land for Mephibosheth. And all of you(Ziba) will harvest the crops [so that Mephibosheth will have money]. And Mephibosheth [who is your(Ziba's) master's grandson] will always eat with me(David)." (Ziba had 15 sons and 20 servants.)	2_Samuel
Philemon 1:12	[Even-though I(Paul) love Onesimus much] I(Paul) am sending Onesimus to you(Philemon).	Philemon
1 Samuel 17:13	Jesse’s 3 oldest sons were soldiers for Saul’s army. The oldest son’s name was Eliab. The second son’s name was Abinadab. And the third son’s name was Shammah.	1_Samuel
1 Samuel 31:4	So Saul said to the soldier [that carried Saul's armor], ["You(soldier) (imp) kill me(Saul) with your(soldier's) sword]. These Philistines are not circumcised. So I(Saul) do not want [Philistines to kill me(Saul)].  These Philistines will treat me(Saul) badly." But that soldier was very afraid.  And that soldier refused [to kill Saul].  So Saul pick-up Saul's sword.  And Saul fell on Saul's sword.  And Saul died.	1_Samuel
Genesis 50:19	But Joseph said to Joseph's brothers, ["You(brothers) (imp) do not be afraid]. Only God punishes people.  I(Joseph) will not punish you(brothers).	Genesis
Genesis 4:20	Then Adah birthed a son named Jabal.  Jabal was the first person [who lived in a tent] [and who cared for cattle].	Genesis
Genesis 1:12	Then plants started growing on the earth.  Some plants produced grain [and some plants produced fruit].  But each seed produced another plant [that was the same kind of plant].  God saw these plants. And these plants were good. And that plant was the same kind of plant [that the seed had been in].	Genesis
1 Samuel 1:27	I(Hannah) asked Yahweh for this child. And Yahweh answered my(Hannah's) prayer. And Yahweh gave this child to me(Hannah).	1_Samuel
Matthew 12:49	Then Jesus pointed-A at Jesus's followers/disciples. And Jesus said, ["My(Jesus's) mother and my(Jesus's) brothers are these followers/disciples].	Matthew
Joshua 19:22	The border of this region started at Tabor.  Then the border went to Shahazumah and Beth-Shemesh. Then the border went to the Jordan River. Therefore the tribe named Issachar owned 16 towns.  And the tribe named Issachar also owned the villages [that were near those towns].	Joshua
Matthew 15:21	(title) A woman [who is a Gentile] believes in Jesus. _paragraph Then Jesus left that place. And Jesus went to the area/region [that included Tyre named the city _implicitExplainName and Sidon named the city _implicitExplainName].	Matthew
Genesis 24:47	I(servant) asked Rebekah, ["Who is your(Rebekah's) father?"] and Rebekah answered, [My(Rebekah's) father is Bethuel [who is the son of Milcah and Nahor]"]. Then I(servant) put the ring on Rebekah's nose. and I(servant) put the bracelet on Rebekah's arms.	Genesis
Genesis 28:11	On one day [after the sun set] Jacob decided [to stop walking]. Then Jacob lie down.  And Jacob put the head of  Jacob on that stone.  And Jacob began to sleep.	Genesis
Mark 15:42	(title) Joseph buries Jesus. (paragraph) These events happened on the day [that the Jews prepared things _implicit for the Sabbath on]. (comment-begin) That day was the day [that is before the Sabbath]. (comment-end) And the time was almost evening.	Mark
Nehemiah 11:14	And other important priests worked with Amashsai. 128 men worked with Amashsai. The leader of those men was Zabdiel [who was a son of Haggedolim].	Nehemiah
Ruth 1:7	Then Naomi and Naomi's daughters-in-law left the place [that Naomi and Naomi's daughters-in-law were living in]. And Naomi and Naomi's daughters-in-law started walking on the road [that led to Judah].	Ruth
Genesis 13:6	[Because Abram and Lot had too many animals] the animals could not find enough food in that place.	Genesis
Mark 9:28	(paragraph) Later _implicit Jesus entered a house with Jesus's followers/disciples. [When Jesus and those followers/disciples were alone _Adj,] those followers/disciples asked Jesus, ["Why were we(followers) _excl not able [to force [that evil/unclean spirit to leave that boy]]?"]	Mark
2 Samuel 18:8	The soldiers were fighting each-other(soldiers) in many places throughout that region. Many soldiers were killed by other soldiers.  But more soldiers died in the forest.	2_Samuel
Genesis 21:11	Abraham was very sad [because Ishmael was also the son of Abraham].	Genesis
Matthew 13:10	_paragraph [After (implicit-situational) the crowd left,] Jesus's followers/disciples came to Jesus _implicit. And Jesus's followers/disciples asked Jesus, ["Why do you(Jesus) speak to people [by telling parables]?"]	Matthew
Esther 6:9	Then an important official will put the robe on the man [that you(king) want [to honor]]. And the official will help [that man sit on the horse]. Then the official will lead the horse through the city. The official will say to all of the people, ["The king wants [to honor this man]."]"	Esther
Acts 19:6	Then Paul put Paul's hands on those people. And the Holy Spirit went into those people. So those people began speaking different languages. And those people spoke messages [that God told to those people].	Acts
1 Samuel 31:1	(title) Saul kills Saul. Later the Philistines fought the Israelites.  And the Israelites run-away/fled from the Philistines. The Philistines killed many Israelites at the mountain named Gilboa.	1_Samuel
Joshua 7:7	Then Joshua said to Yahweh, ["Our(Israelites') God named Yahweh, why did you(God) bring us(people) across the Jordan River?] Why did you(Yahweh) allow [the Amorites to destroy us(Israelites)]? We(Israelites) should have stayed on the other side of the river-Jordan!	Joshua
2 Samuel 21:19	Later the Israelites fought the Philistines at Gob again. A man named Elhanan was from Bethlehem. Elhanan was Jair's son.  Elhanan killed Goliath's brother [who was from Gath]. Goliath's brother's spear was very large.	2_Samuel
Joshua 10:39	The Israelites captured that city, that city's king, and all of the small towns [that were near that city]. The Israelites killed all of those people.  The Israelites destroyed Debir and Debir’s king [just-like the Israelites destroyed Libnah and Libnah's king]. And the Israelites destroyed Debir [just-like the Israelites destroyed Hebron].	Joshua
Daniel 2:29	[While you(king) slept on your(king's) bed] you(king) dreamed about these events. God showed these events to you(king). And God is able [to explain these secrets to you(king)].	Daniel
Daniel 9:25	I(Gabriel) want [you(Daniel) to understand these things]. A king will command [people to build Jerusalem again]. Then God will cause [a special ruler to come]. The special ruler's name is Anointed-One. There will be 49 years. Then there will be 434 years. People will build Jerusalem again. Those people will build streets and a wall. But God's people will suffer during that time.	Daniel
Ruth 1:16	But Ruth said to Naomi, ["You(Naomi) (imp) do not tell [me(Ruth) to leave you(Naomi)]]. You(Naomi) (imp) allow [me(Ruth) to follow you(Naomi)]. [if you(Naomi) travel to a place] I(Ruth) will also travel to that place. [if you(Naomi) live in a place] I(Ruth) will also live in that place. I(Ruth) will live with your(Naomi's) people. And I(Ruth) will worship your(Naomi's) God.	Ruth
Nehemiah 4:11	The enemies of us(Nehemiah) also said, ["[Before those Jews know [that we(enemies) are coming]] we(enemies) will be among those Jews]. And [before those Jews see us(enemies)] we(enemies) will kill those Jews. Then we(enemies) will prevent [those Jews from repairing the wall]."	Nehemiah
Joshua 11:3	Jabin also sent messages to the kings of the people [who were living in eastern Canaan] and the kings of the people [who were living in western Canaan].  And Jabin sent messages to the Amorites, Hittites, Perizzites and Jebusites [who were living in the mountains]. Jabin also sent messages to the Hivites [who were living near Mount-Hermon in the region named Mizpah].	Joshua
Joshua 22:7	( Previously Moses gave the region named Bashan to the people [who were in the tribe named Manasseh] [and who lived on the eastern side of the Jordan River]. And Joshua gave land [that was on the western side of the Jordan River] to the people [who were in the tribe named Manasseh] [and who lived on the western side of the Jordan river]. ) So Joshua sent those three tribes to those tribes' houses. [Before those people left] Joshua blessed those people.	Joshua
Esther 10:1	King Xerxes made [all the people [that lived in Xerxes' kingdom] pay taxes].	Esther
Matthew 12:33	_paragraph [If a person plants a good tree,] the fruit _plural of that tree will be good. [If a person plants a bad tree,] the fruit _plural of that tree will be bad. For people are able [to know [ a tree is good or bad]] [by looking at that tree's fruit _plural].	Matthew
1 Samuel 10:18	Samuel said to the Israelites, ["The God of Israel named Yahweh says, ["I(Yahweh) led the Israelites from Egypt]]. And I(Yahweh) saved you(Israelites) from the Egyptians. And I(Yahweh) also saved you(Israelites) from other countries [that were treating you(Israelites) badly].""	1_Samuel
Mark 6:23	And Herod promised/swear _addSense, ["I(Herod) will give the thing [that you(girl) ask-B to me(Herod) _implicit ] to you(girl)]. I(Herod) will even give half of my(Herod's) country/kingdom-A to you(girl) [(implicit-situational) if you(daughter) ask me(Herod) [to give half of my(Herod's) country/kingdom-A to you(daughter)]]."	Mark
Acts 15:20	Instead, we(Christians) should (imp) send a letter [to those people [who are not Jews] [and who believe in Jesus]. That letter will tell those people about [those things [that they should not do].]]] The letter should say, [You(Jewish Christians), don't (imp) eat food [that people have cooked] [in order to pray to gods [who are false]]. Those foods are not clean. You(Jewish Christians), don't (imp) sin [by doing sexual things [with a woman [who is not your (Christian's) wife]]]. You(Jewish Christians), don't (imp) eat animals [that people have killed by crushing/pressing the animals' necks with a rope], because blood is still in those animals' bodies. And don't eat blood.]	Acts
Daniel 11:24	That man will attack the people [who have a lot of money] [when people do not expect [that man to attack people]]. That man will do things [that the man's father and the man's grandfathers did not do]. That man will take away the money and land from the people [who have a lot of money]. And that man will share the money and the land with the people [who live in that man's country]. That man will plan [to capture strong cities]. But that man will do all these things for a short time.	Daniel
Genesis 4:9	Later God said to Cain, ["Where is your(Cain's) brother named Abel?"]  Cain answered God, ["I(Cain) do not know.]  Must I(Cain) always care for my(Cain's) brother?"	Genesis
Joshua 22:16	Those men said to those people, ["All of the Israelites are saying, ["Why did you(people) not obey the God of Israel]]? Why did you(people) build an altar for yourselves(people)? You(people) know that [God commanded us(Israelites) [to not worship other gods]].	Joshua
Nehemiah 11:35	Lod, Ono, and Ge-Harashim.	Nehemiah
Mark 14:37	(paragraph) Then Jesus returned to those 3 followers/disciples. And those followers/disciples were sleeping. (yesrhetorical) Jesus asked Peter, [" Simon, are you(Peter) _singular sleeping?] (statement) Jesus said to Peter, [" Simon, you(Peter) _singular should not be sleeping.] (norhetorical) Were you(Peter) _singular able [to be awake for 1 hour]? (statement) You(Peter) _singular should be able [to be awake for 1 hour]!	Mark
Matthew 24:44	You(followers) must also be ready-A. For the Son-of-man _1stAs3rd will come at a certain time [that you(followers) do not expect-A [the Son-of-man _1stAs3rd to come] at].	Matthew
2 Samuel 14:31	Then Joab went to Absalom’s house. And Joab said to Absalom, ["Why did your(Absalom's) servants burn my(Joab's) barley]?"	2_Samuel
2 Samuel 15:25	Then the king said to Zadok, ["(imp) You(Zadok) take God's Ark of the Covenant into the city]. [If Yahweh is pleased with me(David)] then Yahweh will bring me(David) to this place again. And Yahweh will let [me(David) see the Ark of the Covenant and Jerusalem again].	2_Samuel
Esther 9:30	Then Mordecai sent these letters to all the Jews [that lived in Xerxes' kingdom]. Mordecai told the Jews [that no people would attack the Jews again].	Esther
Matthew 18:3	Then Jesus said, ["I(Jesus) am telling you(followers) the truth]. (complex) [Unless you(followers) change-D yourselves(followers) [so that you(followers) would become like small children],] you(followers) will never enter the kingdom-B of heaven. (simple) [Unless you(followers) change-D yourselves(followers) [so that you(followers) would become like small children],] you(followers) will never become the people [whom God rules].	Matthew
Genesis 24:67	Then Isaac married Rebekah.  Isaac and Rebekah lived in the tent of Isaac's mother named Sarah. Isaac loved Rebekah much. Thus Isaac was comforted by Rebekah [after Isaac's mother's died].	Genesis
Joshua 24:5	Then I(Yahweh) sent Moses and Aaron to Egypt. And I(Yahweh) caused [many terrible things to happen to the Egyptians]. Then I(Yahweh) brought you(Israelites) from Egypt.	Joshua
Mark 1:22	[When the people heard Jesus's message,] those people were surprised/amazed [because Jesus taught that message _implicit [just-like a person [who has authority] teaches messages _implicit]]. Jesus did not teach that message _implicit [just-like the people [who taught the religious _implicit laws/Law to people] taught messages _implicit].	Mark
Matthew 12:32	A person [who says things [that are false] about the Son-of-Man _1stAs3rd] will be forgiven-C by God _implicitActiveAgent. But [if a person says things [that are false] about the Holy-Spirit,] a person will never be forgiven-C by God _implicitActiveAgent. That person will not be forgiven by God _implicitActiveAgent [while that person lives] [and after that person dies].	Matthew
Daniel 11:37	That king will not care about the gods [that the king's father honored]. And that king will not care about the gods [that women love]. That king will not care about gods. That king will think [that that king is greater than all gods].	Daniel
Matthew 9:16	_paragraph People _generic should not sew new cloth on old clothes. For [if a person does that thing,] that new cloth will tear those old clothes. (implicit-situational) New cloth becomes smaller [after that person washes that new cloth]. So that hole will become bigger.	Matthew
Joshua 4:5	And Joshua said to those men, ["(imp) You(men) go into the river near the place [where the priests are standing]].  The priests are holding the ark-of-the-covenant. Then (imp) you(men) find 12 large stones. We(people) will get 12 stones [because Israel has 12 tribes]. Each of you(man) should carry one stone on your(man's) shoulder.	Joshua
1 Samuel 15:27	Then Samuel turned [in order to leave Saul].  But Saul grabbed Samuel's robe.  And the robe tore.	1_Samuel
Acts 18:23	[After Paul had stayed in Antioch], Paul traveled to many places in the regions named Galatia and Phrygia [in order to encourage the people [who believed in Jesus] [and who lived in those places]].	Acts
Matthew 27:49	The other people said to that person _implicit, ["You(people) (imp) do not annoy/bother this man]. We(people) find-out _suggestiveLets [Elijah will come [in order to save this man]] [or Elijah will not come [in order to save this man]]."	Matthew
Jonah 4:3	Yahweh, you(Yahweh) (imp) please kill me(Jonah) now. I(Jonah) want [to die] [more than I(Jonah) want [to live]]."	Jonah
Mark 11:16	And Jesus did not allow [people to carry things through the temple of the courtyard _implicitType].	Mark
Mark 1:44	Jesus said to that man, ["You(man) (imp) listen to me(Jesus) _implicit ]. You(man) must not tell a person about this thing [(implicit-situational) that happened]. Instead you(man) (imp) go. And you(man) (imp) show yourself(man) to the priest. And you(man) (imp) give/offer to God _implicit the gifts/sacrifices [that Moses commanded [people to give/offer to God _implicit [so that those people would become clean]]]. (primary) Those actions will show/testify to the people [ (implicit-situational) that you(man) are clean]. (meaning-1) Those actions will show/testify to the priests [ (implicit-situational) that you(man) are clean]. "	Mark
1 Samuel 22:13	Saul said, ["Why did you(Ahimelek) and Jesse’s son plan [to kill me(Saul)]]? You(Ahimelek) gave bread and a sword to David. And you(Ahimelek) prayed to God for David. Now David is planning [to attack me(Saul)]. David is looking for me(Saul) today."	1_Samuel
Joshua 17:4	One day those daughters went to Eleazar, Joshua,  and the leaders of Israel. Eleazar was the priest.  And Joshua was the son of Nun.  Those daughters said, ["Yahweh commanded [Moses to give land to us(daughters)]]. So you(men) should give land to us(daughters) [just-like you(men) gave land to the men]." So Joshua gave some land to those daughters [just-like Joshua gave land to the daughters' father's brothers].	Joshua
Mark 3:28	I(Jesus) tell-D you(people) the truth. All sins will be forgiven by God _implicitActiveAgent [even-if people do many sins] [and even-if people much insult God _implicit].	Mark
Daniel 5:14	I(king) have heard [that the spirit of the gods is in you(Daniel)]. You(Daniel)  know many things. And you(Daniel) are very wise.	Daniel
Genesis 35:26	And Israel and Leah's female slave named Zilpah had two sons named Gad and named Asher. Those children are Jacob's sons [who were born in northwest Mesopotamia].	Genesis
2 Samuel 13:10	Then Amnon said to Tamar, ["(imp) You(Tamar) bring the food into my(Amnon’s) bedroom]. You(Tamar) (imp) please feed the bread to me(Amnon)."So Tamar picked up the bread[that Tamar made]. And Tamar brought that bread to Tamar’s brother named Amnon [who was in Amnon’s bedroom].	2_Samuel
Mark 12:2	[When the fruit/grapes were ready/ripe [so-that people should pick/harvest those fruit/grapes],] that man sent-A a servant-B to those people/farmers [in-order-to get that man's part of the fruit [that grew in that garden/vineyard]].	Mark
Joshua 19:16	So Yahweh gave land to the people [who were in the tribe named Zebulun]. Each group of families [that were in that tribe] received land.	Joshua
Acts 17:10	Paul and Silas (title) told the people [who live in Berea] about Jesus. That night, the people [who believe in Jesus] sent Paul and Silas to the city named Berea. [After Paul and Silas arrived in Berea], Paul and Silas went inside the Jewish Church.	Acts
Genesis 22:18	I(Yahweh) will bless all the nations [that are on the earth] through your(Abraham's) descendants [because you(Abraham) obeyed me(Yahweh)]".	Genesis
1 Samuel 27:2	So David and the 600 men [that were with David] left Israel.  Then David and those men went to a man named Achish.  Achish was Maok’s son.  And Achish was the king of Gath.	1_Samuel
Matthew 26:39	_paragraph Then Jesus walk-away little _adverb from those followers/disciples _implicit. Jesus knelt. And Jesus put Jesus's face close to the ground. (literal) Jesus prayed, ["My(Jesus's) Father, [if it is-V possible [for I(Jesus) do not drink _implicitNecessary this cup of pain _implicitInLDV],] you(Father) (imp) take-away-B this cup of pain _implicitInLDV from me(Jesus)]. (dynamic) Jesus prayed, ["My(Jesus's) Father, [if the events [that will cause [me(Jesus) to suffer]] do not need [to happen to me(Jesus)],] you(Father) (imp) prevent [me(Jesus) from suffering]]. But you(Father) (imp) do not do the things-B [that I(Jesus) want]. Instead, you(Father) (imp) do the things-B [that you(Father) want]. "	Matthew
Matthew 17:11	_paragraph Jesus answered those followers/disciples _implicit, ["Elijah certainly comes first _adv]. And Elijah will restore all things-A.	Matthew
1 Samuel 16:23	[Whenever the evil spirit [that came from God] entered Saul] David pick-up David's harp. And David played that harp. Then the evil spirit left Saul.  And Saul felt better.	1_Samuel
Matthew 12:31	So I(Jesus) tell-D you(people) the following words. All sins of people may be forgiven-B by God _implicitActiveAgent [even-if people say things [that are false] about God _implicit]. But [if a person blasphemes the Holy-Spirit,] a person will not be forgiven-C by God _implicitActiveAgent.	Matthew
Matthew 15:5	But you(Pharisees) say [a person may say to that person's father or that person's mother [ the things [that that person has] [and that might help that father or that mother] are a gift [that is for God]]].	Matthew
Esther 7:9	A man named Harbona said to the king, ["Yesterday Haman built a structure [in order to hang Mordecai]]. The structure is very tall. And the structure is near Haman's house. Mordecai is the man [that saved the king's life]." The king said, ["You(Harbona) (imp) hang Haman on that structure."]	Esther
Joshua 2:7	So the king’s soldiers started looking for those men/spies. Those soldiers went to the road [that goes to the places [where people go across the Jordan River]]. [after those soldiers left Jericho] other soldiers closed the city gate.	Joshua
Acts 19:29	Then all the people [who were in that city] began shouting. The people captured two men [who traveled with Paul from Macedonia.] One man’s name was Gaius.  And the other man’s name was Aristarchus.  And those people ran together to the theater/stadium. And those people dragged Gaius and Aristarchus to that place.	Acts
2 John 1:3	I(John) pray-hope [that God [who is our(people's) Father] and Jesus Christ [who is God's Son] will bless us(people)] [and that God and Jesus will be merciful to us(people)] [and that God and Jesus will cause [us(people) to live in peace]]. I(John) pray-hope [that God and Jesus do these things for us(John)  [while we(John) obey the true things [that God revealed]] [and while we(John) love each-other(people)]].	2_John
Genesis 7:17	Then the weather was rain for 40 days.  [When the water became deep] the boat started to float.	Genesis
Genesis 37:8	Then Joseph's brothers said to Joseph, ["Will you(Joseph) become our(brothers') king?]. You(Joseph) will not become our(brother's) king! Will you(Joseph) rule us(brothers)? You(Joseph) will not rule us(brothers)!" Then Joseph's brothers hated Joseph more because of Joseph's dream and because of the things [that Joseph said].	Genesis
2 Samuel 22:50	Therefore I(David) will praise you(Yahweh).  Yahweh, I(David) will praise you(Yahweh) with the nations.  I(David) will sing to you(Yahweh). I(David) will praise your(Yahweh's) name.	2_Samuel
Genesis 36:34	[After Jobab died] Husham became king. Husham was born in the place [where the Temanites live].	Genesis
Matthew 11:30	For the commands/yoke [that I(Jesus) give you(people)] are easy. And the load [that I(Jesus) give you(people)] is light."	Matthew
Matthew 13:23	But a person [who hears the message] [and who understands that message] is _be-U like the seeds [that fell on good soil]. Those seeds are the seeds [that produce many plants]. (literal) The plants produce 100 new seeds, 60 new seeds or 30 new seeds. (dynamic) God's message becomes in that person like a plant [that produces 100 new seeds, 60 new seeds or 30 new seeds]."	Matthew
Matthew 16:7	_paragraph Those followers/disciples started to talk/discuss with each-other(followers) about the thing _implicit [that Jesus said]. And those followers/disciples said, ["Jesus is saying this thing [because we(followers) did not bring bread]"].	Matthew
Matthew 24:35	The sky-B and the earth will end-A. But my(Jesus's) words will never end-A.	Matthew
2 Samuel 22:25	Yahweh gave good things me(David) [because I(David) did good things].Yahweh gave good things to me(David) [because Yahweh did not see [me(David) doing bad things]].	2_Samuel
2 Samuel 20:19	The people [that live in this city] do not fight other people.  And we(woman) always help Israel. You(Joab) are trying [to destroy an important city]. Why do you(Joab) want [to destroy this city [that belongs to Yahweh]]?"	2_Samuel
Esther 7:7	The king became very angry. So the king stood up. and the king walked to the garden of the palace. But Haman stayed in the room [in order to beg [Queen Esther to save Haman's life]]. Haman knew [that the king will punish Haman].	Esther
2 Samuel 21:11	People told David [that Rizpah was protecting those bodies from the animals]. Rizpah was Saul’s female slave.	2_Samuel
Joshua 23:5	Your(Israelites') God named Yahweh will force [the people [who are living in these regions] to leave]. Then you(Israelites) will enter that land. And you(Israelites) will own that land. Yahweh promised your(Israelites') ancestors [that Yahweh will do these things for you(Israelites)].	Joshua
Matthew 2:3	(paragraph) [When king Herod heard these things [ (implicit-situational) that those wise men were asking about]] Herod became upset/troubled. For (implicit-situational) Herod did not want [another king to replace Herod]. And all _hyperbolic of the people [who were in Jerusalem] also became upset/troubled [because (implicit-situational) those people thought [Herod will become angry]].	Matthew
Esther 2:1	Later [when the king was not angry with Vashti] the king thought about Vashti. The king remembered the things [that Vashti did]. And the king remembered the law [that the king wrote].	Esther
