reference	verse	book
Nehemiah 13:17	I(Nehemiah) told/rebuked/scolded the leaders of Judah [that those leaders were doing a bad thing]. I(Nehemiah) said to those leaders, ["Why are you(leaders) doing a bad/wicked thing?] Why are you(leaders) allowing [people to work on the seventh day of the week]?  Those people are not honoring the seventh day of the week.	Nehemiah
Genesis 36:43	And Magdiel and Iram were also leaders. These men were the leaders in Edom. Esau was the ancestor of the Edomites. The places [where these families lived] and the man [who was the leader of that family] had the same name.	Genesis
Acts 15:7	[After these men talked about this problem for a long time], Peter stood up. And Peter said to the apostles and elders, ["My(Peter's) brothers, I know [that you (brothers) remember all the things [that happened a little earlier.]] God chose me(Peter) from among us(elders) [in order to tell the Good News to people [who are not Jews]]. The people [who are not Jews] heard [me(Peter) talking about the Good News]. Then (consequently), those people believed in Jesus.	Acts
Matthew 22:17	So you(Jesus) (imp) tell us(Pharisees) your(Jesus's) opinion about the following question. Is-V it right-A [we(Jews) _incl pay-C taxes to Caesar]? Or is-V it not right-A [we(Jews) pay-C taxes to Caesar]?"	Matthew
Nehemiah 3:27	The men [that lived in Tekoa] repaired the next part of the wall. That part of the wall led from the big tower to the wall-Ophel.	Nehemiah
Joshua 24:20	[If you(people) stop following Yahweh] [and if you(people) serve other gods] Yahweh will stop helping you(people). And Yahweh will cause [bad things to happen to you(people)]. Previously Yahweh treated you(people) kindly.  But [If you(people) stop following Yahweh] Yahweh will destroy you(people)."	Joshua
Daniel 7:18	But the true God will give the kingdom to the people [who are faithful to God]. Then those people will have the kingdom forever."	Daniel
Genesis 1:29	And God said to the 2 people, ["I(God) created for you(people) all the plants [that produce grain]].  And I(God) created for you(people) all the trees [that  produce fruit].  You(people) may eat the grain and the fruit.	Genesis
Matthew 28:2	_paragraph Suddenly the ground shook violently. For a servant/angel of the Lord-A came from heaven to the entrance of the hole/tomb. That servant/angel moved-B the stone. And that servant/angel sat on the stone.	Matthew
Mark 14:27	(title) Jesus tells Jesus's followers/disciples [those followers/disciples will leave/abandon Jesus]. (paragraph) Then Jesus said to those followers/disciples, ["All of you(followers) will leave/abandon me(Jesus) [(implicit-situational) just-like sheep leave/abandon those sheep's shepherd [when that shepherd dies]]]. For the Scriptures say, ["I(God) will kill the shepherd]. And the sheep _frameInferable will run-away." (footnote) You(people) (imp) see Zechariah 13:7.	Mark
1 Samuel 30:6	The men [that were with David] wanted [to kill David [by throwing stones at David]]. So David was very upset.  The men were very angry [because the Amalekites take away the men's sons and daughters]. But David was comforted by Yahweh [who was David's God].	1_Samuel
Genesis 49:27	Benjamin is like a wolf [that is hungry].  In the morning this wolf eats the animal [that the wolf hunted].  In the evening this wolf divides the food [that the wolf killed]."	Genesis
Genesis 42:37	Then Reuben said to Jacob, ["You(Jacob) may kill my(Reuben) 2 sons [if I(Reuben) do not bring Benjamin to you(Jacob)]]. You(Jacob) (imp) trust me(Reuben).  I(Reuben) will take care of Benjamin. and I(Reuben) will bring Benjamin to you(Jacob)."	Genesis
1 Samuel 24:3	Saul came to a place [where some sheep were in pens]. There was a cave near that place. So Saul went into that cave [in-order-to urinate].  But David and the men [who were with David] were hiding in the back of that cave.	1_Samuel
Joshua 10:22	Then Joshua said, ["(imp) You(soldiers) move the stones [that are in-front-of the cave]].  And (imp) you(soldiers) bring those five kings to me(Joshua)."	Joshua
Genesis 19:34	The next day the older daughter said to the younger daughter, ["Last night I(daughter) sexed our(daughter's) father]. We(daughters) should cause [our(daughter's) father to become drunk again]. Then you(daughter) will be able [to sex our(daughter's) father] also. Thus we(daughters) will have descendants through our(daughter's) father."	Genesis
Nehemiah 10:1	The following people put the people’s marks on the agreement. Nehemiah [who was a son of Hakaliah] [and who was the ruler/governor of Judah _implicit], Zedekiah,	Nehemiah
Genesis 42:15	But I(Joseph) will allow [you(brothers) to prove [that you(brothers) are not lying]]. You(brothers) must bring your(brother's) youngest brother to me(Joseph).	Genesis
Daniel 2:39	[After you(king) die] there will be another kingdom. That kingdom will be less powerful than your(king's) kingdom. Then a third kingdom will rule the whole earth. The third kingdom is like the statue's bronze stomach.	Daniel
1 Samuel 20:20	Then I(Jonathan) will shoot three arrows near that stone. I(Jonathan) will pretend [to shoot at that stone].	1_Samuel
1 Samuel 15:14	But Samuel said, ["Why do I(Samuel) hear cows and sheep]? You(Saul) did not obey Yahweh!"	1_Samuel
Genesis 45:14	Then Joseph hugged Joseph's brother named Benjamin. and Joseph cried. Benjamin cried also.	Genesis
Matthew 27:34	There the soldiers offer Jesus wine [that was mixed by those soldiers _implicitActiveAgent with a substance [that people _generic use [so that people _generic would not have much pain]]]. But [after Jesus tasted-A that wine,] Jesus refused [to drink that wine].	Matthew
Matthew 17:6	_paragraph [When the followers/disciples heard that voice,] the followers/disciples fell. And the followers/disciples put those followers'/disciples' faces on the ground. The followers/disciples were extremely afraid.	Matthew
Titus 1:8	On-the-contrary, that person must treat well people [who visit that person]. And that person must love things [that are good]. That person must be sensible. That person must be fair and good. That  person must be able [to control that person's actions].	Titus
Genesis 39:3	Potiphar saw [that Yahweh was blessing Joseph] [and that Yahweh was causing [Joseph to succeed]].	Genesis
Matthew 20:11	[After those people/workers received that denarius,] those people/workers started to complain about the man [who owned the vineyard].	Matthew
Mark 9:17	(paragraph) A man [who was in the crowd] answered Jesus, ["Master/Teacher, I(man) brought my(man's) son to you(Jesus)]. My(man's) son is controlled by an evil/unclean _implicit spirit [that causes [my(man's) son to not be able [to speak]]].	Mark
Joshua 17:5	So the tribe named Manasseh owned 10 regions [that were on the western side of the Jordan River]. The tribe named Manasseh also owned 2 other regions named Gilead and Bashan. Those regions were on the eastern side of the Jordan River.	Joshua
Genesis 6:11	God thought [that the people [who lived on the earth] were very evil].  The people were very violent.	Genesis
Philemon 1:6	I(Paul) pray [that God will teach you(Philemon) about all the good things [that God has given to us(Paul)]]. And I(Paul) pray [that God will cause [you(Philemon) to be united to other people [who believe in Christ]]]. I(Paul) pray [that these things will happen] [so that people would honor Christ].	Philemon
Nehemiah 6:4	Sanballat and Geshem sent the same message to me(Nehemiah) -Iteration four times. And I(Nehemiah) sent the same answer to Sanballat and Geshem each time.	Nehemiah
Joshua 2:15	The house [that Rahab lived in] was on the wall of the city. So Rahab put a rope through Rahab's window.  Then those 2 men/spies went down to the ground on that rope.	Joshua
2 Samuel 15:9	The king said to Absalom, ["You(Absalom) may go."] So Absalom went to Hebron.	2_Samuel
Genesis 30:24	and Rachel also said, ["I(Rachel) pray to Yahweh [that Yahweh will give another son to me(Rachel)]."] and Rachel named the son of Rachel Joseph. -Footnote Joseph means another.	Genesis
Joshua 9:13	And (imp) you(Israelites) look at our(men's) bags [that contained wine]. [When we(men) left our(men's) houses] these bags were new. But now these bags are old. And these bags are not able [to contain wine]. (imp) You(Israelites) look at our(men's) clothes and our(men's) sandals. [While we(men) were walking to this place] our(men's) clothes and sandals became old."	Joshua
Mark 3:25	[If a family fights _reflexive that family,] that family is not able [to continue existing].	Mark
Joshua 19:42	The tribe named Dan also owned the towns named Shaalabbin, Aijalon, and Ithlah.	Joshua
Matthew 8:24	Suddenly there was a terrible storm on the lake [so-B waves started entering the boat] . But Jesus was sleeping.	Matthew
Matthew 26:2	["You(followers) know [there are 2 days until the Passover named the feast _implicitExplainName]]. At that time the Son-of-Man's _1stAs3rd enemies will take the Son-of-Man _1stAs3rd [in order to kill the Son-of-Man _1stAs3rd [by putting the Son-of-Man _1stAs3rd on a cross]]."	Matthew
Genesis 23:4	Abraham said, ["I(Abraham) am a foreigner [who is living in your(Hittites') land]]. Will you(Hittites) sell a tomb to me(Abraham)? Then I(Abraham) will bury my(Abraham's) wife in that tomb."	Genesis
Genesis 37:27	We(Judah) should sell Joseph to these people. We(Judah) should not kill Joseph [because Joseph is our(Judah's) brother].”  The other brothers agreed with Judah.	Genesis
1 Samuel 1:7	Each year Elkanah and Elkanah's family went to Shiloh.  [Whenever Hannah was at the tabernacle] Peninnah was cruel to Hannah.  So Hannah cried. And Hannah did not eat food [because (implicit-info) Hannah was very sad].	1_Samuel
Genesis 44:7	But Joseph's brothers said to that servant, ["My(brother's) master, why do you(master) say those things?] We(brothers) (implicit) did not steal a cup! Your(master's) servants certainly did not  do that bad thing!	Genesis
Mark 4:4	[While that person/farmer was scattering those seeds] some of the seeds fell on the path. And the birds came. And those birds ate those seeds.	Mark
Matthew 26:11	There will always be poor people around you(followers). But I(Jesus) will not always be here _implicit with you(followers). (footnote) You(people) (imp) see Deuteronomy 15:11.	Matthew
Matthew 25:32	The people _implicitNecessary [who _implicitNecessary are _implicitNecessary from _implicitNecessary all the nations] will be in front of the Son-of-man _1stAs3rd. And the Son-of-man _1stAs3rd will separate good/righteous _implicit people from evil _implicit people [just-like a person [who cares for sheep] separates sheep from goats].	Matthew
Genesis 45:4	So Joseph said to Joseph's brothers, ["You(brothers) (imp) come near me(Joseph)]. [After Joseph's brothers came near Joseph] Joseph said to Joseph's brothers, ["I(Joseph) am your(brothers') brother named Joseph].  You(brothers) caused [me(Joseph) to become a slave in Egypt].	Genesis
Ruth 1:17	I(Ruth) will die at the place [that you(Naomi) will die]. I(Ruth) will be buried at that place by people. I(Ruth) swear to Yahweh [that I(Ruth) will stay with you(Naomi)] [until I(Ruth) die]. [if I(Ruth) do not keep this promise] I(Ruth) will ask [Yahweh to punish me(Ruth)]."	Ruth
Nehemiah 4:16	On each day half of the men repaired the wall. And the other half of the men guarded the wall. The men [who were guarding the wall] had spears, shields, and bows. And those men wore coats of hard leather/armor. And the leaders of those people stood behind the people [who were building the wall].	Nehemiah
Acts 19:17	When the Jews and Greeks heard about the things [that those spirits did], the Jews and Greeks became afraid. And many people really honored the Lord Jesus.	Acts
Matthew 11:20	(title) Jesus talks about people [who do not repent]. _paragraph Then Jesus began to tell the towns of the people _metonymy [where Jesus did many actions through God's power] [that the things [that the towns of the people _metonymy did] were bad] [because those people did not change those people's thoughts and those people's actions [so that those people's thoughts and those people's actions pleased God]].	Matthew
1 Samuel 4:3	Then the Israelite soldiers returned to the place [where the Israelites were camping]. And the leaders of Israel asked each other, ["Why did Yahweh allow [the Philistines to defeat us(Israelites)]]? Let us(Israelites) bring the Ark-of-the-Covenant from Shiloh to this place. Then Yahweh will help [us(Israelites) fight the Philistines]. And Yahweh will protect us(Israelites) from our(Israelites') enemies."	1_Samuel
Mark 15:47	Mary-Magdalene and Mary [who was the mother _implicitNecessary of Joseph and James _implicit] saw the place [where Jesus's body was put by Joseph _implicitActiveAgent].	Mark
Daniel 6:20	[When the king was near the pit] the king shouted, ["Daniel, you(Daniel) are a servant of the true God]. Did God save you(Daniel) from the lions?"	Daniel
Nehemiah 9:7	Yahweh, you(Yahweh) are Yahweh God. You(Yahweh) chose Abram. And you(Yahweh) caused [Abram to come from Ur [that was in Chaldea]]. Then you(Yahweh) named Abram Abraham.	Nehemiah
Genesis 47:5	Then the king said to Joseph, ["Your(Joseph's) father and your(Joseph's) brothers came to you(Joseph)].	Genesis
Ruth 1:12	So you(daughters in law) should return to the houses of your(daughters in law's) parents. I(Naomi) am not able [to marry another man] [because I(Naomi) am too old]. [even if I(Naomi) marry a man tonight] [and if I(Naomi) were to give birth to sons] you(daughters in law) would not be able [to wait [for those sons to grow up]]. No person will care for you(daughters in law) [while those sons grow up].	Ruth
Genesis 12:12	[When the Egyptians see you(Sarai)] the Egyptians will say, ["This woman is Abram's wife."] Then an Egyptian man will kill me(Abram) [so that the Egyptian man will be able [to marry you(Sarai)]].	Genesis
Genesis 24:37	Abraham told me(servant) [to promise Abraham that [I(servant) will not search for a wife for Abraham's son in Canaan]].	Genesis
Joshua 18:20	The border [that was on the eastern side] was the Jordan River. Yahweh gave all of that land to the groups of families [that were in the tribe named Benjamin].	Joshua
Genesis 10:23	Aram had sons named Uz, named Hul, named Gether, and named Meshech.	Genesis
2 Samuel 11:26	Later Bathsheba heard[that Bathsheba's husband named Uriah was dead]. So Bathsheba cried/mourned for Uriah.	2_Samuel
Mark 7:17	(paragraph) Then Jesus left the crowd . And Jesus entered a house. Jesus's disciples [(implicit-situational) _descriptive who were with Jesus] asked-D Jesus about that lesson/parable .	Mark
Genesis 24:15	[Before the servant finished praying to Yahweh] Rebekah [who was the daughter of Bethuel] come-out from the city. Bethuel was the son of Milcah and of Nahor [who was Abraham's brother]. Rebekah was carrying a jar on Rebekah's shoulder.	Genesis
Mark 14:40	[When Jesus returned again to those 3 followers/disciples _implicit,] those 3 followers/disciples were sleeping again. For those followers/disciples were very tired/sleepy. (implicit-subaction) Jesus wake-up-B those followers/disciples. And those followers/disciples did not know the thing [that those followers/disciples should say to Jesus].	Mark
Genesis 11:11	Shem lived for 500 years [after Arphaxad was born].  and Shem had other children.	Genesis
Matthew 24:39	And those people did not know [the time [that water completely covered-C the earth at] will happen] [until that time/flood happened] [and until that water/flood take-away those people]. Similarly, people will not know [the Son-of-man _1stAs3rd is coming] [until the Son-of-man _1stAs3rd comes].	Matthew
1 Samuel 16:14	(title) David serves Saul.  Yahweh’s Spirit left Saul. And an evil spirit [that Yahweh sent to Saul] caused [Saul to become very afraid].	1_Samuel
Esther 3:9	You(Xerxes) should order [your(Xerxes') officials to kill these people]. I(Haman) will put 10000 silver coins into your(Xerxes') treasury for the people [that kill these people]."	Esther
Nehemiah 11:4	Other people [who were in the tribes named Judah and Benjamin] lived in Jerusalem.) The following people are the people/descendants of Judah [who moved to Jerusalem]. Athaiah [who was a son of Uzziah]. Uzziah was a son of Zechariah. Zechariah was a son of Amariah. Amariah was a son of Shephatiah. Shephatiah was a son of Mahalalel. And Mahalalel was a person/descendant of Perez.	Nehemiah
1 Samuel 17:32	Then David said to Saul, ["We(David) should not be afraid of this Philistine]. I(David) am your(Saul's) servant. I(David) will go.  And I(David) will fight Goliath!"	1_Samuel
Genesis 49:23	Joseph's enemies shot arrows at Joseph.  These enemies were angry at Joseph. and these enemies attacked Joseph.	Genesis
Daniel 8:4	I(Daniel) watched [the male sheep attacking other animals]. Those animals were in the north region, the south region, and the west region. That male sheep was more powerful than all the other animals. No person was able [to save the other animals from that male sheep]. That male sheep did all the things [that the male sheep wanted [to do]]. And that male sheep became great.	Daniel
1 Samuel 25:37	In the morning Nabal was not drunk/sober.  So Abigail told Nabal about David.  Then Nabal became (implicit-info) very afraid.  And Nabal's heart was not able [to move]. Nabal became like a stone.	1_Samuel
Genesis 11:4	Then the people said to the people, ["We(people) should build a city].  And we(people) should build a tower.  The top of the tower will be in the clouds. Then we(people) will become famous. And we(people) will not need [to live in different places]."	Genesis
Jonah 1:5	All of The men [who worked on that ship] were afraid. Each man cried out to that man's god. Those men asked [the men's  gods to help the men]. Some (implicit-info) heavy things were on that ship. Those men threw the heavy things from the ship into the sea [so that the ship would become lighter]. But Jonah had gone inside that ship [because Jonah wanted [to sleep]]. So Jonah was sleeping.	Jonah
Genesis 5:10	Enosh lived for 815 years [after Kenan was born].  Enosh also had other children.	Genesis
Acts 1:20	Then Peter said, ["The Holy Spirit wrote about these things in the book named Psalms].  The Holy Spirit wrote, ["People should not go near that man's land]. No person should live on that land."  The Holy Spirit also wrote, ["You(apostles) (imp) allow another man [to do that man's work]]."  -Footnote The Holy Spirit wrote these things in Psalms 69 25 and 109 8.	Acts
Genesis 43:34	Then The servants brought food from Joseph's table to Joseph's brothers.  The servants brought one plate of food to each brother. But the servants brought 5 plates of food to Benjamin.  Thus Joseph's brothers ate with Joseph.  And Joseph's brothers drank with Joseph.	Genesis
Matthew 1:6	And Jesse became the father of David [who later became the king of Israel-A _implicit]. _paragraph David became the father of Solomon. Solomon's mother named Bathsheba _implicit was previously _implicit the wife of Uriah.	Matthew
Nehemiah 7:70	Some of the leaders of the families gave gifts [in order to pay the workers]. The governor gave 8.5 kilograms of gold to the temple treasury. The governor also gave 50 bowls and 530 robes to the priests.	Nehemiah
Daniel 4:8	Then Daniel came to me(Nebuchadnezzar). Daniel's other name is Belteshazzar. Belteshazzar is like the name of my(Nebuchadnezzar's) god. The spirit of the holy gods is in Daniel. I(Nebuchadnezzar) told Daniel about my(Nebuchadnezzar's) dream.	Daniel
Genesis 9:20	Noah became a farmer. and Noah planted a vineyard.	Genesis
Mark 9:16	(paragraph) Jesus asked those followers/disciples, ["What _destinationArg are you(followers) arguing with those people/scribes _implicit?"]	Mark
Joshua 15:52	Yahweh also gave other towns [that were in the mountains] to the tribe named Judah. So the tribe named Judah owned the towns named Arab, Dumah, and Eshan.	Joshua
Nehemiah 10:21	Meshezabel, Zadok, Jaddua,	Nehemiah
Joshua 24:15	Perhaps you(Israelites) do not want [to serve Yahweh]. Then you(Israelites) must choose today the gods [that you(Israelites) will serve]. Will you(Israelites) serve the gods [that your(Israelites') ancestors served [when your(Israelites') ancestors lived on the other side of the river-Euphrates]]? Or will you(Israelites) serve the gods [that the Amorites served]?  You(Israelites) are now living in the land [that the Amorites owned]. Perhaps you(Israelites) will choose those gods.  But my(Joshua's) family and I(Joshua) will serve Yahweh."	Joshua
Matthew 19:27	_paragraph Peter said to Jesus, ["We(followers) _excl have left all things-A [in order to follow-B you(Jesus)]!] What then-D will we(followers) _excl receive?"	Matthew
Genesis 44:21	Then you(Joseph) said to your(Joseph's) servants, ["You(brothers) (imp) bring your(brothers') youngest brother to  me(Joseph) [so that I(Joseph) could see your(brothers') youngest brother]]."	Genesis
Genesis 31:54	Then Jacob killed an animal. and Jacob sacrificed that animal on that mountain. Then Jacob and Laban and the relatives of Jacob and of Laban ate a meal. [After Jacob and Laban finished eating] Jacob and Laban stayed on the mountain during the night.	Genesis
1 Samuel 14:45	But the soldiers said to Saul, ["You(Saul) (imp) do not kill Jonathan]!  Jonathan saved Israel today! We(soldiers) will definitely not allow [you(Saul) to hurt Jonathan]! Today God helped [Jonathan fight the Philistines]." So the soldiers saved Jonathan. And the soldiers did not let [Saul kill Jonathan].	1_Samuel
1 Samuel 20:33	Then Saul threw Saul's spear at Jonathan. Saul tried [to kill Jonathan]. So Jonathan knew [that Jonathan's father wanted [to kill David]].	1_Samuel
Matthew 7:21	(title) Jesus talks about false disciples. (paragraph) (literal) Some of the people [who say to me(Jesus), ["Lord, Lord _bothAddressees "]] will not enter the kingdom-B of heaven. (dynamic) Some of the people [who say to me(Jesus), ["Lord, Lord"]] will not become God's people. (literal) Instead, the people _emphasized [who do the things [that please my(Jesus's) Father [who is in heaven]]] will enter the kingdom-B of heaven. (dynamic) Instead, the people _emphasized [who do the things [that please my(Jesus's) Father [who is in heaven]]] will become God's people.	Matthew
Matthew 4:25	Big crowds of people [who came from Galilee, from the Decapolis named the region _implicitType, from Jerusalem, from Judea, and from the region [that is on the other side of the river-Jordan]] followed Jesus.	Matthew
Matthew 26:42	_paragraph Jesus left again [in order to (implicit-situational) pray]. (literal) And Jesus prayed, ["My(Jesus's) Father, [if I(Jesus) must drink this cup of pain _implicitInLDV,] you(Father) (imp) do the things-B [that you(Father) want [to do]]."] (dynamic) And Jesus prayed, ["My(Jesus's) Father, [if the events [that will cause [me(Jesus) to suffer]] need to happen,] you(Father) (imp) do the things-B [that you(Father) want [to do]]."]	Matthew
Joshua 9:16	After 3 days the Israelites found out [that the Gibeonites were living near the Israelites].	Joshua
Matthew 26:38	(literal) Then Jesus said to those 3 followers/disciples, ["My(Jesus's) heart/soul is very sad [so-B that I(Jesus) am almost dying]]. (dynamic) Then Jesus said to those 3 followers/disciples, ["I(Jesus) am very sad [so-B that I(Jesus) am almost dying]]. You(followers) (imp) stay at this place. And you(followers) (imp) continue to be awake."	Matthew
Genesis 24:26	Then the servant worshiped Yahweh.	Genesis
Matthew 12:19	This person will not argue violently. And this person will not shout this person's message _implicit to people _implicit. People _generic will not hear this person's voice in the streets.	Matthew
Nehemiah 13:6	But Eliashib gave that room to Tobiah [while I(Nehemiah) was not in Jerusalem]. In the 32nd year [when Artaxerxes was the king of Babylon] I(Nehemiah) returned to the king. Later I(Nehemiah) asked the king [to allow [me(Nehemiah) to return to Jerusalem]].	Nehemiah
Acts 17:9	The officials forced [Jason and the other people [who believe in Jesus] to give some money to the officials]. The officials said [that [if those people did bad things again] the official would keep that money]. But [if those people did not do bad things again] the officials would return that money to Jason and the other people [who believe in Jesus]. Then the officials allowed Jason and the other people [who believe in Jesus] to leave  that place.	Acts
Daniel 11:30	Soldiers [that come from the west region] will come in ships. And those soldiers will fight the king of the north region. The king will be afraid. So the king will return to the king's country. The king will be angry with the people [who worship God]. And the king will try [to destroy those people]. The king will listen to people [who do not worship God].	Daniel
1 Samuel 17:35	I(David) chase that animal. And I(David) attack that animal. And I(David) take the sheep from that animal’s mouth. [If the animal attacks me(David)] I(David) grab that animal’s hair. Then I(David) hit that animal. And I(David) kill that animal.	1_Samuel
Genesis 27:42	But Rebekah find-out [that Esau wanted [to kill Jacob]]. So Rebekah called Jacob. and Rebekah said to Jacob, ["The brother of you(Jacob) named Esau is planning [to kill you(Jacob)]].	Genesis
Mark 7:31	(title) Jesus heals a man [who is not able [to hear sounds]]. (paragraph) Then Jesus left the region of Tyre. And Jesus traveled through Sidon named the region _implicitType. Then Jesus went to the lake-Galilee in the region of the Decapolis.	Mark
Matthew 23:26	(literal) Pharisee [who is not able [to see]], you(Pharisee) (imp) first clean the inside of the cup and the inside of the bowl. (dynamic) Pharisee [who is not able [to see]], you(Pharisee) (imp) first stop wanting many things. and you(Pharisee) stop being selfish. (literal) Then the outside of the cup and the outside of the bowl will also be clean. (dynamic) Then you(Pharisee) will be able [to truly do good/righteous actions]. (dynamic) You(Pharisee) (imp) do not be like a person [who cleans the outside of a cup or a bowl] [but who does not clean the inside of a cup or a bowl].	Matthew
Acts 17:20	You(Paul) are telling us(teachers) about a message [which we(teachers) have never heard before.] We(teachers) want [to understand the meaning of the message."]	Acts
2 Samuel 6:7	But Yahweh became very angry with Uzzah [because Uzzah did not honor Yahweh]. People must not touch (implicit-info) the Ark of the Covenant [because Yahweh's spirit is inside the ark]. So God killed Uzzah [while Uzzah was standing next to the Ark of the Covenant].	2_Samuel
Genesis 2:9	God caused [many beautiful trees and many trees [that  produced good fruit] to grow in that garden].  God also put 2 special trees in the middle of the garden.  The fruit [that is on one of these 2 trees] causes [people to live forever].  The fruit [that is on the other tree] causes [people to know about good things and about evil things].	Genesis
Joshua 21:38	The tribe named Gad gave the towns named Ramoth and Mahanaim to the families [that were Merar's descendants].  Ramoth was in Gilead. ( A person [who lived near Ramoth] might accidentally kill another person. Then that person should run to Ramoth. )	Joshua
2 Samuel 18:28	Then Ahimaaz greeted the king. And Ahimaaz bowed to the king. And Ahimaaz said to the king, ["I(Ahimaaz) praise your(David's) God named Yahweh!] My(Ahimaaz) king, Yahweh defeated the men [who wanted [to kill you(David)]]."	2_Samuel
Nehemiah 12:38	The second group of people [who sang] went to the other side of the city. I(Nehemiah) and half of the people followed those people on the top of the wall. We(Nehemiah) passed the tower-Ovens. And we(Nehemiah) went to the wall-Broad.	Nehemiah
Mark 14:67	And that girl saw [Peter causing [Peter to be warm] [(implicit-situational) by sitting near a fire]]. That girl looked carefully at Peter. (paragraph) Then that girl said, ["You(Peter) also were with Jesus [who is from Nazareth]"].	Mark
2 Samuel 2:13	A man named Joab was the son of Zeruiah. Joab and the soldiers [that were with David] also went to Gibeon. Joab and David's soldiers met Abner and Ish-Bosheth’s soldiers at the pool [that was in Gibeon]. Abner’s soldiers sat down on one side of that pool. And Joab’s soldiers sat down on the other side of that pool.	2_Samuel
1 Samuel 20:42	Jonathan said to David, ["You(David) must leave now]. I(Jonathan) hope [that Yahweh will give peace to you(David)]. We(Jonathan) promised Yahweh [that we(Jonathan) will always be friends]. Yahweh saw/witnessed [that we(Jonathan) promised [to be friends forever]]. And our(Jonathan's) descendants will also be friends." Then David left. And Jonathan returned to the town.	1_Samuel
Mark 2:26	[When Abiathar was the chief priest,] David entered God's house. And David ate the special/holy bread, [even-though the religious _implicit laws/Law allows [only priests to eat that special/holy bread]]. And David also gave that bread to the men [who were with David]."	Mark
Mark 15:34	(literal) At the 9th hour, Jesus cry-out-B loudly to God _implicit, ["Eloi-Eloi-lema-sabachthani?"] (dynamic) At 3PM, Jesus cry-out-B loudly to God _implicit, ["Eloi-Eloi-lema-sabachthani?"] (comment-begin) Those words mean-B [My(Jesus's) God, my(Jesus's) God, why did you(God) leave/abandon me(Jesus)?] (comment-end) (footnote) You(people) (imp) see Psalms 22:1.	Mark
Nehemiah 8:17	All of the people [that returned from Babylon] built small shelters. And those people lived in those shelters for one week. Previously the people of Israel did not celebrate this feast/festival since the time of Joshua [who was the son of Nun] until that day. So the people of Israel were very happy/joyful.	Nehemiah
2 Samuel 4:6	Rekab and Baanah went into that house. Those two men pretended [that those two men will get some wheat]. But Rekab and Baanah stabbed Ish-Bosheth in the stomach. Then Rekab and Rekab's  brother named Baanah run-away.	2_Samuel
Genesis 36:20	Seir was a Horite [who lived in Canaan]. Seir had sons named Lotan, named Shobal, named Zibeon, and named Anah.	Genesis
Matthew 10:18	Because of me(Jesus) you(disciples) will be brought by people _implicitActiveAgent to rulers/governors and kings [so that you(disciples) would tell those people and the people [who are not Jews] about God].	Matthew
Ruth 3:8	At about midnight Boaz woke up. And Boaz turned around. Then Boaz saw [a woman lying beside Boaz’s feet]! Boaz (implicit-info) was very surprised.	Ruth
Acts 1:7	Jesus said to the apostles, ["The Father has much authority].  Only the Father is able [to choose the days [that these things will happen at]].  You(apostles) are not able [to know the dates [that these events will happen at]].	Acts
1 Samuel 14:1	One day Jonathan said to the young soldier [who carried Jonathan's shield], ["You(soldier) (imp) come with me(Jonathan)].  Let us(Jonathon) go to the Philistines' camp [that is on the other side of this valley]." But Jonathan did not tell Jonathan's father [that Jonathan will go to the Philistines' camp].	1_Samuel
Genesis 5:28	Lamech had a son [when Lamech was 182 years old].	Genesis
2 Samuel 22:35	God teaches me(David) [how to fight].  My(David's) arms are able [to bend a bronze bow].	2_Samuel
Genesis 11:14	[When Shelah was 30 years old] Shelah had a son named Eber.	Genesis
Joshua 21:40	Therefore the Israelites gave 12 towns to the families [that were Merar’s descendants]. Those families were the last families [that were in the tribe named Levi].	Joshua
Daniel 2:42	But the toes were iron and clay. Therefore that kingdom will be strong and weak.	Daniel
Matthew 19:23	_paragraph Then Jesus said to Jesus's followers/disciples, ["I(Jesus) am telling you(followers) the truth]. (complex) [A rich person entering the kingdom-B of heaven] is hard-B. (simple) [A rich person let [God rule that person]] is hard-B.	Matthew
Esther 3:14	Haman told [each ruler to show the letter to the people [that lived in that ruler's country]]. Haman wanted [all the people to kill the Jews on that day].	Esther
Genesis 31:39	[When a wild animal killed one of your(Laban's) animals] I(Jacob) did not bring the animal [that died] to you(Laban). On-the-contrary I(Jacob) gave an animal [that belonged to me(Jacob)] to you(Laban). But [When your(Laban's) animals were stolen by a person] you(Laban) forced [me(Jacob) to pay for those animals].	Genesis
Nehemiah 12:40	Then the two groups of people [who sang [in order to thank God]] went into the house of God. And those two groups/choirs stood at the places [that those group/choirs should stand at]. I(Nehemiah) and half of the leaders also stood in the place [that I(Nehemiah) and half of the leaders should stand at].	Nehemiah
Mark 1:10	(literal) [When Jesus come-out from the water,] Jesus immediately saw [the sky being opened by God _implicit] [and the Spirit of God _implicit [ _descriptive who looked like a bird/dove] come-down onto Jesus]. (dynamic) [When Jesus come-out from the water,] Jesus immediately saw [the Spirit of God _implicit [ _descriptive who looked like a bird/dove] come-down from the sky]. (dynamic) And that Spirit come-down onto Jesus.	Mark
Matthew 24:20	You(followers) (imp) pray-B [you(followers) will not need [to run-away] in-E winter or on the seventh day of the week].	Matthew
Daniel 2:20	Daniel said to Daniel's three friends, ["Always (imp) you(friends) honor God [because God is wise and powerful]].	Daniel
Genesis 36:22	Lotan had sons named Hori and named Homam. Timna was Lotan's sister.	Genesis
Acts 17:27	God did these things [so that people will seek God] [and so that maybe people will look for God [in order to know God]]. But God is not far from any person.	Acts
