reference	verse	book
Matthew 24:9	_paragraph Then you(followers) will be taken by your(followers's) enemies _implicitActiveAgent to the courts _implicit [so that you(followers) will be beaten/persecuted by people _implicitActiveAgent] [and so that you(followers) will be killed by people _implicitActiveAgent]. (literal) You(followers) will be hated by all _hyperbolic nations of people _metonymy because of me(Jesus). (dynamic) You(followers) will be hated by all _hyperbolic nations of people _metonymy [because you(followers) follow-B _routinely me(Jesus)].	Matthew
Nahum 3:4	Yahweh did these things [because the people [who live in Nineveh] are like a prostitute]. Those people want [to do evil things].  The people [who live in Nineveh] do witchcraft. Those people used witchcraft [in order to become powerful]. And those people forced [people [who live in other countries] to become slaves]. Those people worshiped evil spirits [in order to capture other countries].	Nahum
Joshua 10:10	Yahweh caused [those armies to become confused] [when the Israelites attacked those armies]. So Joshua and the Israelites completely defeated those armies at Gibeon. The Israelite soldiers chased those soldiers. Those soldiers started running on the road [that goes from Gibeon to Beth-Horon]. But Israel's soldiers killed those men [while those men were running to Azekah and Makkedah].	Joshua
Matthew 26:64	_paragraph Jesus answered, ["You(priest) _emphasized said [I(Jesus) am the Christ]]. But I(Jesus) say to all of you(priests) [in the future you(priests) will see the Son-of-man _1stAs3rd [sitting at the right side of powerful-A God ] [and coming to earth _implicit on the clouds [that are in the sky]]]." (footnote) You(people) (imp) see Psalms 110:1 and Daniel 7:13.	Matthew
Matthew 13:14	The things [that were said by God _implicitActiveAgent through the prophet named Isaiah] are happening/be-fulfilled. The Scriptures _implicitNecessary say _implicitNecessary, ["You(people) will hear-A things [that (implicit-situational) God does]]. But you(people) will never understand those things. You(people) will see-A things [that (implicit-situational) God does]. But you(people) will never understand those things.	Matthew
Matthew 10:35	For I(Jesus) came [in-order-to cause [a man to oppose that man’s father]]. I(Jesus) came [in-order-to cause [a daughter to oppose that daughter’s mother]]. I(Jesus) came [in-order-to cause [a daughter-in-law to oppose that daughter-in-law’s mother-in-law]].	Matthew
Mark 10:9	Therefore [because God joined-B that man to that man's wife,] you(Pharisees) (imp) do not let [a person separate that man from that man's wife]."	Mark
2 Samuel 13:36	Then the king’s sons came into the palace. Those sons were crying loudly. David and all of David's servants also started crying/weeping. All of those men cried/wept much.	2_Samuel
Matthew 16:27	(complex) For the Son-of-Man _1stAs3rd will come in-H the glory of the Son-of-Man's _1stAs3rd Father with _relationNotArgument the Son-of-Man's _1stAs3rd angels. (simple) For the Son-of-Man _1stAs3rd will come in-H the great/glorious power of the Son-of-Man's _1stAs3rd Father with _relationNotArgument the Son-of-Man's _1stAs3rd angels. Then the Son-of-Man _1stAs3rd will reward each person for the good actions [that each person] did. And the Son-of-Man _1stAs3rd will punish each person for the bad actions [that each person did].	Matthew
Nehemiah 9:23	You(Yahweh) caused [your(Yahweh's) people to have many children]. The number of those children was like the number of stars [that are in the sky]. Previously you(Yahweh) told those people's parents [to enter this land] [and to own this land]. Then you(Yahweh) brought your(Yahweh's) people into this land.	Nehemiah
1 Samuel 14:15	Then all of the Philistine soldiers became very afraid. The soldiers [that were in the camp], the soldiers [that were in the fields], and the soldiers [who were attacking the Israelites] became very afraid.  And the ground shook.  God caused [the Philistines to become very confused and afraid].	1_Samuel
Genesis 41:37	-Title The king causes [Joseph to become a ruler in Egypt].  The king thought [that Joseph explained the dreams correctly].  And the king and the king's officers agreed with Joseph's plan.	Genesis
Matthew 13:1	(title) Jesus tells a story/parable [that is about a farmer [who scattered seeds]]. _paragraph On that same day, Jesus left the house [that (implicit-situational) Jesus was staying in]. And Jesus sit-down by the lake _frameInferable.	Matthew
Joshua 7:11	The Israelites sinned. The Israelites did not obey me(Yahweh). The Israelites took some of the things [that were in Jericho]. But I(Yahweh) commanded [you(Israelites) to destroy those things]. The Israelites stole things from me(Yahweh). And the Israelites lied to me(Yahweh). The Israelites put those things in the Israelites’ tents.	Joshua
Mark 13:1	(title) Jesus talks about the time [when the temple will be destroyed by enemies]. (paragraph) [While Jesus was leaving the temple _frameInferable of the courtyard _implicitType with Jesus's disciples _implicit,] one of Jesus's disciples said to Jesus, ["Master/Teacher, you(Jesus) (imp) look at these wonderful stones [(implicit-situational) that the people built this temple with]!] And you(Jesus) (imp) look at these wonderful buildings!"	Mark
2 Samuel 16:13	So David and the people [who were following David]continued walking on the road. But Shimei continued following David. Shimei was walking on the hills [that were near David]. And Shimei continued cursing David. And Shimei continued throwing stones and dirt at David.	2_Samuel
2 Samuel 21:3	David said to those people, ["Which thing should I(David) do for you(people)]?The Israelites treated you(people) very badly. But I(David) want [you(people) to bless Yahweh’s people]."	2_Samuel
Matthew 2:22	(implicit-situational) Joseph wanted [to live in Judea]. But [when Joseph heard [that Archelaus was ruling Judea instead of Archelaus's father named Herod ],] Joseph was afraid [to go to that place]. Joseph was warned-A by God _implicit in a dream [that Joseph should not (implicit-situational) go to that place] . So Joseph and Joseph's family _implicit went to the region/province of Galilee [(implicit-situational) instead of returning to Judea].	Matthew
Genesis 32:18	Then you(servant) (imp) answer Esau, [“These animals belong to your(Esau's) servant named Jacob.] My(servant's) master named Esau, Jacob is giving these animals to you(Esau).  Jacob will arrive at this place tomorrow””.	Genesis
1 Samuel 1:13	[Although Hannah was praying to Yahweh] Hannah did not speak. Hannah's lips were moving. But Eli did not hear Hannah's voice.  So Eli thought [that Hannah was drunk].	1_Samuel
Daniel 7:22	But then the Ancient-of-Days came. The Ancient-of-Days was the judge. The Ancient-of-Days declared [that the people [who were faithful to the Ancient-of-Days] were just]. Then the Ancient-of-Days gave the kingdom to those people."	Daniel
Nehemiah 9:36	You(Yahweh) (imp) look at us(people) _implicitArgument. We(people) are slaves today. We(people) are slaves in the land [that you(God) gave to our(people’s) ancestors]. You(God) gave this land to our(people’s) ancestors [so that our(people’s) ancestors could eat the fruit [that grows in this land] and the other good things [that grow in this land]].	Nehemiah
Nahum 2:13	But Yahweh, [who rules all people,] says to the people [who live in Nineveh], ["I(Yahweh) will fight you(people)].  I(Yahweh) will burn your(people's) chariots with fire. I(Yahweh) will kill your(people's) children with swords. You(people) will not have food. People will not hear the voices of your(people's) messengers."	Nahum
Genesis 43:12	You(sons) (imp) take also the money [that you(sons) found in your(son's) bags] to that man. And you(sons) (imp) take more money [in-order-to you(sons) pay for more grain.]	Genesis
1 Samuel 29:3	Then the Philistines’ officers asked Achish, ["Why are these Israelites marching with us(Philistines)]?" Achish answered those officers, ["This man is David]. David was an officer of Saul [who is the king of Israel]. But David lived with me(Achish) for one year. And David always treated me(Achish) well [since David left Saul]."	1_Samuel
Genesis 20:7	You(Abimelech) (imp) return Sarah to Sarah's husband named Abraham. Abraham is a prophet. Abraham will pray for you(Abimelech). Then you(Abimelech) will not die. But [if you(Abimelech) do not return Sarah to Abraham] you(Abimelech) and all your(Abimelech's) family will certainly die.	Genesis
Joshua 4:16	Yahweh said, ["You(Joshua) (imp) command the priests [to bring the ark-of-the-covenant from the Jordan river to the land]]."	Joshua
2 Samuel 1:7	Then Saul turned around.  And Saul saw me(man). Then Saul called me(man). So I(man) said to Saul, ["You(Saul) want [me(man) to do  which thing]?"].	2_Samuel
Genesis 4:19	Lamech married two women.  The name of Lamech's first wife was Adah.  And the name of Lamech's second wife was Zillah.	Genesis
Mark 9:19	(paragraph) (rhetorical) Jesus asked the crowd, ["You(people), people/generation [that do not believe-B in God _implicit], how-long will I(Jesus) continue to be with you(people)?] (statement) Jesus said to the crowd, ["You(people), people/generation [that do not believe in God _implicit], I(Jesus) do not want [to continue staying with you(people) ]]. (rhetorical) How-long must I(Jesus) continue to be patient-B with you(people)? (statement) [I(Jesus) continue to be patient-B with you(people)] is hard-B . You(people) (imp) bring the boy _frameInferable to me(Jesus)."	Mark
Mark 5:9	(paragraph) Then Jesus asked that spirit, ["What is your(spirit's) name?"] (paragraph) The spirit answered Jesus, ["My(spirit's) name is Legion [because we(Legion) are many spirits _implicitNecessary ]"].	Mark
Genesis 31:15	Our(Rachel's) father treats us(Rachel) [just-like our(Rachel's) father treats foreigners]. Our(Rachel's) father sold us(Rachel) to you(Jacob). Then our(Rachels) father spend all the money [that you(Jacob) gave to father].	Genesis
Genesis 46:20	Joseph and Joseph's wife named Asenath had sons named Manasseh and Ephraim in Egypt.  Asenath was the daughter of Potiphera, [who was On's priest].	Genesis
Nehemiah 9:1	The (title) people of Israel admit/confess the bad _morally things [that those people did]. On the 24th day of the same month the people of Israel met again. Those people did not eat [in order to pray to God_implicit]. Those people wore clothes made of rough cloth. And those people put dust on the heads of those people. Those people (implicit-info) did those things [in order to show God [that those people were sad]].	Nehemiah
Mark 10:15	I(Jesus) tell the truth to you(followers). A person must become like a child [so that God would rule that person]. (complex) [If a person does not become like a child,] that person will never enter the kingdom-B of God. (simple) [If a person does not become like a child,] that person will never become one of the people of God."	Mark
Nehemiah 2:10	But a man named Sanballat [who was from Horon] and an official named Tobiah [who was from Ammon] heard about these things. Then Sanballat and Tobiah became very upset.  Sanballat and Tobiah did not want [me(Nehemiah) to help the people of Israel].	Nehemiah
Nehemiah 9:8	You(Yahweh) knew [that Abraham was faithful]. So you(Yahweh) made a special agreement/covenant with Abraham. You(Yahweh) promised Abraham [that you(Yahweh) would give to Abraham's descendants the land [that the Canaanites, Hittites, Amorites, Perizzites, Jebusites, and Girgashites lived in]]. You(Yahweh) kept your(Yahweh's) promise [because you(Yahweh) are good/righteous].	Nehemiah
2 Samuel 18:9	Absalom met a group of David's soldiers.Absalom was riding Absalom's mule. [When Absalom's mule went under a large oak tree]those branches caught Absalom's hair. So Absalom was hanging from that tree. And Absalom's mule continued running.	2_Samuel
Mark 12:8	So those people/farmers took/grab that son. And those people/farmers killed that son. Then those people/farmers threw-B that son of the dead body _implicitType out of that garden/vineyard.	Mark
Nehemiah 1:8	You(Yahweh) (imp) remember the things [that you(Yahweh) taught to Moses]. Moses was your(Yahweh's) servant.  You(Yahweh) said to Moses, ["[If you(people) are not faithful to me(Yahweh)] I(Yahweh) will take away you(people) from your(people's) land]. You(people) will be taken to other countries by soldiers.	Nehemiah
Genesis 45:2	Then Joseph cried very loudly. the Egyptians [who had left that room] heard [Joseph crying]. And those servants told the people [who were in the king's palace] [that Joseph was crying].	Genesis
Joshua 17:13	But [after the Israelites became stronger] the Israelites forced [the Canaanites to work for the Israelites]. But the Israelites did not force [the Canaanites to leave that land].	Joshua
Mark 14:69	(paragraph) That girl saw Peter again . And that girl said to the other people [who were standing at that place], ["This man is one of the followers of Jesus"].	Mark
2 Samuel 6:15	David was dancing [while the people were bringing Yahweh’s Ark of the Covenant to Jerusalem].  Many Israelites were with David. The Israelites were shouting. The people (implicit-info) were very happy! And people were playing trumpets [while the men (implicit-info) carried the Ark of the Covenant to the city].	2_Samuel
Genesis 37:24	Then the brothers threw Joseph into a well. That well was empty. There was not water in that well.	Genesis
Mark 4:12	I(Jesus) teach-B these things [by telling stories/parables] for this reason. The Scripture _implicitNecessary says _implicitNecessary , ["Those people will see-A things]. But those people will not understand those things. Those people will hear-A things. But those people will not understand those things. (literal) [If those people understood these things,] those people might return to me(God) _implicit. (dynamic) [If those people understood these things,] those people might repent. Then those people will be forgiven by me(God) _implicitActiveAgent." (footnote) You(people) (imp) see Isaiah 6:9-10.	Mark
2 Samuel 13:27	But Absalom continued begging/urging[David to allow [Amnon to go]]. So David allowed [Amnon and all of the king’s sons to go to the feast with Absalom].	2_Samuel
2 Samuel 15:12	[While Absalom was giving/offering gifts/sacrifices in Hebron] Absalom sent a messenger to Ahithophel. Ahithophel was from Giloh. Ahithophel advised King David often. Absalom asked [Ahithophel to come from Giloh to Hebron]. So (implicit-info) Ahithophel went to Hebron. Then many people started following Absalom.	2_Samuel
Genesis 27:40	You(Esau) will need the sword of you(Esau) [in-order-to you(Esau) fight many people]. and you(Esau) will be the slave of the brother of you(Esau).  But [when you(Esau) want [to leave Jacob]] you(Esau) will throw-away the chains of Jacob".	Genesis
2 Samuel 14:33	So Joab went to the king. And Joab told the king about all of the things [that Absalom said]. Then the king called Absalom. So Absalom went to the king. And Absalom bowed to the king. Then the king kissed Absalom.	2_Samuel
2 Samuel 7:5	Yahweh said, ["You(Nathan) (imp) go to David]. And (imp) you(Nathan) say to David, ["Yahweh said, ["You(David) will not build a house for me(Yahweh)]].	2_Samuel
Nehemiah 7:12	1254 men [that were from Elam] returned.	Nehemiah
Matthew 19:28	_paragraph Jesus said to the followers/disciples, ["I(Jesus) am telling you(followers) the truth]. [When all things will be restored by God _implicitActiveAgent] [and when the Son-of-man _1stAs3rd will sit on the Son-of-man's _1stAs3rd great/glorious throne,] you(followers) [who have followed-B me(Jesus)] will also sit on 12 thrones. And you(followers) will judge the 12 tribes of Israel-A.	Matthew
2 Samuel 7:19	Yahweh-Almighty, you(Yahweh) promised me(David) [that you(Yahweh) will bless my(David's) descendants]. I(David) am your(Yahweh's) servant. But Yahweh-Almighty, you(Yahweh) are treating me(David) very kindly!	2_Samuel
Matthew 12:44	(literal) Then that spirit says, ["I(spirit) will return to the house [that I(spirit) come-out from ]"]. (dynamic) Then that spirit says, ["I(spirit) will return to the person [that I(spirit) come-out from]]. (dynamic) That person is like a house [that I(spirit) will be able [to live in]]". [When that spirit arrives,] that house is empty and clean.	Matthew
Nehemiah 13:31	I(Nehemiah) also made [people bring wood to the temple at certain times]. And I(Nehemiah) caused [people to bring to the temple the first food [that those people gathered/harvested]]. My(Nehemiah's) God, you(God) (imp) remember me(Nehemiah).  And you(God) (imp) treat me(Nehemiah) kindly.	Nehemiah
Genesis 30:18	Then Leah said, ["God gave  the son [that I(Leah) bought] to me(Leah) [because I(Leah) gave the female slave of me(Leah) to my(Leah's) husband]."] So Leah named this son Issachar. -Footnote Issachar means [to pay].	Genesis
1 Samuel 17:29	David asked Eliab, ["Did I(David) do a bad thing]? You(Eliab) (imp) let [me(David) talk to people]."	1_Samuel
Matthew 17:19	_paragraph Then [when no other people were at that place,] the followers/disciples came to Jesus. And those followers/disciples asked, ["Why were we(followers) _excl not able [to force [that demon to leave that boy _implicit]]?"]	Matthew
2 Samuel 5:20	So David went to a place named Baal-Perazim.  That place was near (implicit-info) the valley-Rephaim. Then David defeated the Philistines. David said, ["[When I(David) attacked my(David's) enemies] Yahweh broke my(David's) enemies]. And Yahweh (implicit-info) defeated my(David's) enemies. Yahweh broke my(David's) enemies [like water breaks a wall]." So people called that place Baal-Perazim. Baal-Perazim (footnote) means The God who breaks people.	2_Samuel
1 Samuel 17:54	David took Goliath’s head to Jerusalem. And David put Goliath’s weapons inside David's tent.	1_Samuel
Nehemiah 2:17	But then I(Nehemiah) said to those people, ["You(people) know [that we(Nehemiah) have much trouble]]. Our(Nehemiah's) enemies destroyed this city. And our(Nehemiah's) enemies burned the gates of the city with fire. Let us(Nehemiah) build the wall of Jerusalem again. Then we(Nehemiah) will not  be ashamed."	Nehemiah
Daniel 2:17	Then Daniel went to Daniel's house. And Daniel explained the problem to Hananiah, Mishael, and Azariah.	Daniel
Acts 17:6	But those people didn't find Paul and Silas at Jason’s house. So those people dragged Jason and some other people [who believe in Jesus] to the officials [who rule that city.] And those people shouted, ["Those men [who have caused trouble in all the places [where those men go]] have now come to this place.	Acts
Daniel 2:9	[If you(astrologers) do not tell me(king) about the dream] some soldiers will kill you(astrologers). I(king) know [that you(astrologers) will continue saying false things to me(king)]. And I(king) know [that you(astrologers) will continue saying evil things to me(king)]. You(astrologers) hope [that I(king) will change my(king's) mind]. But I(king) will not change my(king's) mind. So (imp) you(astrologers) tell me(king) about the dream. Then I(king) will know [that you(astrologers) are also able [to explain the meaning of the dream to me(king)]]."	Daniel
2 Samuel 7:26	Then people will honor you(Yahweh) forever. People will say, ["Yahweh-Almighty is Israel's God!"] And my(David's) family will continue serving you(Yahweh) forever.	2_Samuel
Titus 2:4	Those women should help [young women to love the husbands of those young women and the children of those young women].	Titus
Joshua 15:9	Then the northern border went to the spring [that was at the Waters-of-Nephtoah]. Then the northern border went to the cities [that were near mount-Ephron]. Then the border went to Baalah. (People called Baalah Kiriath-Jearim.)	Joshua
Joshua 13:26	That region was between Heshbon, Ramath-Mizpah, and Betonim. And that region was between Mahanaim and Debir.	Joshua
Matthew 21:38	_paragraph But [when the people/farmers saw that son [who (implicit-situational) was arriving at the vineyard],] those people/farmers said to each-other(people), ["This person will receive/inherit this garden/vineyard [after this person's father dies]]. You(people) (imp) come. You(people) kill _suggestiveLets this person [so that this person's garden/vineyard will become our(people's) garden/vineyard]."	Matthew
Esther 4:6	So Hathach went to Mordecai. Mordecai was standing at the gate of the king's palace.	Esther
Nehemiah 9:22	You(Yahweh) gave to your(Yahweh’s) people countries/kingdoms [that (implicit) other kings ruled] and nations. You(Yahweh) also gave to your(Yahweh’s) people land [that was far from your(Yahweh’s) people]. Your(Yahweh’s) people defeated Sihon’s country.  Sihon was the king of Heshbon.  And Your(Yahweh’s) people also defeated Og’s country.  Og was the king of Bashan.	Nehemiah
Mark 9:45	And [if your(follower's) foot causes [you(follower) to do bad _morally actions],] you(follower) (imp) cut-off that foot. [You(follower) live-B forever/eternally _implicit [because you(follower) cut-off that foot]] will be good. But [you(follower) are thrown-B into hell-A by God _implicitActiveAgent [because you(follower) did not cut-off that foot]] will be extremely bad.	Mark
2 Samuel 20:9	Joab asked Amasa, ["My(Joab’s) brother, are you(Amasa) well]?" Then Joab grabbed Amasa’s beard with Joab’s right hand. Joab pretended [to kiss Amasa].	2_Samuel
2 Samuel 3:32	Then those servants buried Abner in Hebron. David and all of the people cried at Abner’s tomb.	2_Samuel
1 Samuel 18:3	Jonathan promised David [that Jonathan would always be David’s friend] [because Jonathan loved David very much].	1_Samuel
Joshua 13:2	You(Joshua) still must defeat the people [who are living in Philistia] and the people [who are living in Geshur].	Joshua
Genesis 38:1	-Title Tamar tricks Judah. Later Judah left Judah's brothers. Then Judah moved to a town named Adullam.  And Judah lived in a house [that was owned by a man named Hirah].	Genesis
Mark 7:3	(comment-begin) The Pharisees and all _hyperbolic of the other _implicit Jews do not eat food _implicit [unless those Pharisees and those Jews wash those Pharisees's and those Jews's hands religiously/ritually]. Those Pharisees and those Jews carefully obey the customs [that those Pharisees' and those Jews' older leaders taught-B to those Pharisees and those Jews].	Mark
Genesis 12:13	So You(Sarai) (imp) tell the Egyptians [that you(Sarai) are my(Abram's) sister]. Then the Egyptians will be kind to me(Abram). and the Egyptians will not kill me(Abram) [because the Egyptians will want [to please you(Sarai)]]."	Genesis
Genesis 42:25	Then Joseph told [some servants to fill the brothers' bags with grain]. and Joseph told [those servants to put the money [that the brothers paid for the grain] in the brother's bags]. And Joseph also told [those servants to give food and other things [that the brothers will need [while the brothers traveled to Canaan]] to Joseph's brothers].	Genesis
Joshua 8:25	12000 men and women died on that day. All of the people [that were from Ai] died on that day.	Joshua
1 Samuel 2:28	But I(Yahweh) chose your(Eli's) ancestor from all of the tribes of Israel. And I(Yahweh) appointed [your(Eli's) ancestor to be my(Yahweh's) priest]. Your(Eli's) ancestor went to my(Yahweh's) altar. And your(Eli's) ancestor burned incense for me(Yahweh). And your(Eli's) ancestor wore the special clothes [that I(Yahweh) told [the priests to wear]]. I(Yahweh) also gave all of the food offerings [that the Israelites gave/sacrificed to me(Yahweh)] to your(Eli's) ancestor's family.	1_Samuel
Daniel 2:25	Then Arioch quickly took Daniel to the king. Arioch said to the king, ["I(Arioch) have found a man]. This man is able [to explain the meaning of your(king's) dream to you(king)]. This man is one of the people [that you(king) brought from Judah]."	Daniel
Joshua 19:17	(title) Yahweh gives land to the tribe named Issachar. [After the Israelites used the lots again] Yahweh gave the fourth region to the tribe named Issachar. Each group of families [that were in that tribe] received land.	Joshua
Matthew 17:18	Jesus spoke/rebuke to the demon. And that demon come-out from that boy. Immediately that boy was healed by Jesus _implicitActiveAgent.	Matthew
Matthew 5:32	But I(Jesus) tell you(people) [that a man [who divorces a woman] causes [that woman to do adultery later _implicit]]. But a man [who leaves/divorce a woman [who already _implicit did adultery]] does not cause [that woman to do adultery]. And a man [who marries a woman [whom a man left/divorce]] does adultery.	Matthew
2 Samuel 18:19	David (title) mourns. Ahimaaz [who was Zadok's son] said to Joab, ["(imp) You(Joab) let [me(Ahimaaz) run to King David]]. Then I(Ahimaaz) will tell David about Absalom. And I(Ahimaaz) will tell David [that Yahweh destroyed David's enemies]."	2_Samuel
1 Samuel 25:40	So David's servants went to Carmel [in order to talk to Abigail]. Those servants said to Abigail, ["David sent us(servants) to you(Abigail)]. David wants [you(Abigail) to marry David]."	1_Samuel
Genesis 19:20	You(angels) (imp) look at that small town.  That town is near this place.  I(Lot) am able [to run to that town].  You(angels) (imp) allow [me(Lot) to run to that town]. That town is very small.  I(Lot) will be safe [when I(Lot) arrive in that town]."	Genesis
Joshua 15:57	And the tribe named Judah owned the towns named Kain, Gibeah, and Timnah. Therefore the tribe named Judah owned 10 towns [that were in that region].  And the tribe named Judah also owned the villages [that were near those towns].	Joshua
Joshua 15:59	And the tribe named Judah owned the towns named Maarath, Beth-Anoth, and Eltekon. Therefore the tribe named Judah owned 6 towns [that were in that region].  And the tribe named Judah also owned the villages [that were near those towns].	Joshua
Titus 3:3	Previously  we(Paul) were foolish [just like other people are foolish]. We(Paul) did not obey God. And we(Paul) were deceived by people. We(Paul) were like slaves [because we(Paul) were not  able [to control ourselves(Paul)]]. We(Paul) wanted [to do many kinds of things [in order to please ourselves(Paul)]]. And many of those things were bad. We(Paul) were jealous of other people. And we(Paul)  wanted [to do bad things to people]. Other people hated us(Paul). And we(Paul) hated those people.	Titus
Matthew 27:4	Judas said to those chief priests _implicit and those old leaders _implicit, ["I(Judas) did a bad _morally action]. For I(Judas) gave a man [who was not guilty] to that man's enemies." _paragraph (rhetorical) Those chief priests and those old leaders asked, ["Why should we(priests) care-B about your(Judas's) actions _implicit?] (statement) Those chief priests and those old leaders said, ["We(priests) do not care-B about your(Judas's) actions _implicit]. You(Judas) are responsible for your(Judas's) actions."	Matthew
Mark 14:63	(paragraph) Then [(implicit-situational) after the chief priest heard Jesus,] the chief priest tore the chief priest's clothes [(implicit-situational) in-order-to show the people [the chief priest was angry]]. (rhetorical) And the chief priest asked, ["Why do we(leaders) need [more people to say bad things about Jesus]?] (statement) And the chief priest said, ["We(leaders) do not need [more people to say bad things about Jesus]].	Mark
1 Samuel 25:16	Those men protected us(servants) during the night and during the day. Those men were like a wall [that was around us(servant)] [while we(servants) were caring for our(men’s) sheep].	1_Samuel
Nehemiah 7:67	But 7337 male slaves and female slaves also came with those people.  And 245 men [that sang] and women [that sang] also came with those people.	Nehemiah
Ruth 4:7	(At that time the people [that lived in Israel] had a custom. [If one person allowed [another person to buy/redeem land]] [or if one person gave/transferred land to another person] that person took off that person’s shoe/sandal. And that person gave that shoe/sandal to the other person. Then other people knew [that the other person owned that land].)	Ruth
1 Samuel 9:13	[After you(Saul) enter the town] you(Saul) will find that man/seer. That man/seer will soon go to the place [that we(women) worship God at]. The people will not start eating [until that man/seer arrives]. That man/seer must thank God for the sacrifice. Then the people [that the man/seer invites] will eat food. So you(Saul) (imp) go now. And you(Saul) will find that man/seer."	1_Samuel
Genesis 26:1	–Title Isaac lies to Abimelech. Later there was another famine in that region.  –Footnote [While Abraham was living] there was also a famine in that region. So Isaac went to Gerar [in-order-to talk to the king of the Philistines named Abimelech].	Genesis
Titus 3:13	[When Apollos and the lawyer named Zenas go] you(Titus) (imp) help Apollos and Zenas. You(Titus) (imp) give to Apollos and Zenas the things [that Apollos and Zenas need].	Titus
2 Samuel 21:8	But the king took two of Saul's sons named Armoni and Mephibosheth.  The mother of those two sons was Rizpah [who was the daughter of Aiah]. Rizpah birthed those sons for Saul.  And the king also took Adriel's five sons. Adriel [who was the son of Barzillai] was from Meholah.  The mother of those sons was Merab [who was Saul's daughter].	2_Samuel
Genesis 40:7	So Joseph asked these 2 officers, ["Why are you(officers) sad today?"]	Genesis
Genesis 18:2	[When Abraham looked outside the tent] Abraham saw [3 men standing near the tent]. Abraham ran from Abraham's tent [in-order-to Abraham meet the 3 men]. Then Abraham bowed to the 3 men.	Genesis
Nehemiah 6:1	Nehemiah (title) has more problems. Then Sanballat, Tobiah, Geshem [who was from Arabia], and our(Nehemiah's) other enemies heard [that I(Nehemiah) finished repairing the wall]. The wall did not have a hole/gap. But I(Nehemiah) did not yet put the doors in the gates.	Nehemiah
Matthew 9:26	(literal) This news spread through that whole area/region. (dynamic) Very many people [who lived in that area/region] heard-D this news.	Matthew
1 Samuel 9:25	[After Samuel and Saul finished eating] Samuel and Saul left the place [that the people worship God at]. Then Samuel and Saul went to the town. Then Samuel talked to Saul on the roof of Samuel’s house.	1_Samuel
Nehemiah 12:25	Mattaniah, Bakbukiah, Obadiah, Meshullam, Talmon and Akkub guarded the rooms [where people stored things] at the gates.	Nehemiah
Genesis 40:4	Then The chief guard told [Joseph to care for these 2 men]. Thus these 2 men stayed in the prison.	Genesis
Genesis 1:18	These lights will shine during the day and during the night.  God created these lights [in-order-to separate the light from the darkness].   God saw these lights.  And these lights were good.	Genesis
Ruth 2:18	Then Ruth carried the grain/barley to the town. And Ruth’s mother-in-law saw the grain/barley [that Ruth gathered]. Ruth also showed Naomi the extra food [that Ruth did not eat earlier]. And Ruth gave that food to Naomi.	Ruth
Genesis 47:9	Jacob said to the king, ["I(Jacob) traveled from one place to another place during my(Jacob's) life.] [While I(Jacob) traveled] I(Jacob) had much trouble.  I(Jacob) am 130 years old.  My(Jacob's) ancestors lived for more years [than I(Jacob) will live].	Genesis
Joshua 15:58	Yahweh also gave other towns [that were in the mountains] to the tribe named Judah. So the tribe named Judah owned the towns named Halhul, Beth-Zur, and Gedor.	Joshua
Genesis 36:31	The following men were the kings [who ruled the people [who lived in Edom]] [before the Israelites had a king].	Genesis
Matthew 9:22	_paragraph Then Jesus turn-around. And Jesus saw that woman. Jesus said to that woman _implicit, ["Daughter, you(woman) (imp) do not worry]. (complex) Your(woman's) faith healed you(woman). (simple) You(woman) were healed by me(Jesus) _implicitActiveAgent [because you(woman) believed in me(Jesus) _implicit]." And that woman was healed immediately by Jesus _implicitActiveAgent.	Matthew
Joshua 13:14	Joshua did not give land to the tribe named Levi.  But the people [who were in the other tribes] gave food-offerings to Yahweh.  And the people [who were in the tribe named Levi] ate those food-offerings.  Earlier Yahweh promised the people [that were in the tribe named Levi] [that Yahweh would let [those people eat those food-offerings]].	Joshua
Nehemiah 10:17	Ater, Hezekiah, Azzur,	Nehemiah
Genesis 20:10	Why did you(Abraham) lie to me(Abimelech)?	Genesis
Genesis 44:2	And you(servant) (imp) also put my(Joseph's) silver cup into the bag [that belongs to the youngest brother]." Then that servant obeyed Joseph.	Genesis
Matthew 15:39	[After Jesus sent that crowd from that place,] Jesus entered a boat. And Jesus went to the area/region named Magadan.	Matthew
Matthew 22:44	_paragraph ["The Lord-A said to my(David's) master/Lord-C, ["You(master) (imp) sit at my(Lord's) right-B side [ _descriptive (implicit-situational) which is a place of honor] [until I(Lord) put your(master's) enemies under your(master's) feet]"]"]. (dynamic) ["The Lord-A said to my(David's) master/Lord-C, ["You(master) (imp) sit at my(Lord's) right-B side [ _descriptive (implicit-situational) which is a place of honor] [until I(Lord) defeat-A your(master's) enemies completely]"]"]. (footnote) You(people) (imp) see Psalms 110:1.	Matthew
Matthew 28:16	(title) Jesus gives important commands to Jesus's followers/disciples. _paragraph Then the 11 followers/disciples _frameInferable went to Galilee to the mountain [that Jesus told [the followers/disciples to go to]].	Matthew
Acts 20:27	I(Paul) say this message [because I(Paul) know [that I(Paul) told you(leaders) about all the things [that God wants.]]]	Acts
2 Samuel 24:3	But Joab said to the king, ["I(Joab) will pray [that Yahweh [who is your(David's) God]will give many people to you(David)]]. And I(Joab) will pray [that you(David) see those people]. But (implicit-info) you(David) should not count the people. Why do you(David) want [to count the people]?"	2_Samuel
Nehemiah 10:6	Daniel, Ginnethon, Baruch,	Nehemiah
